Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Jeffries, Hakeem",Democrat,House,0,1000,1000,0,0,0,2000,844300.0,H2NY10092,J000294,0.0,0.0011844131232974062,0.0011844131232974062,0.0,0.0,0.0
"Kilmer, Derek",Democrat,House,0,1000,1000,7500,0,7000,16500,1213833.17,H2WA06129,K000381,0.0,0.0008238364420375825,0.0008238364420375825,0.006178773315281869,0.0,0.005766855094263078
"Leahy, Patrick",Democrat,Senate,0,1000,1000,0,0,0,2000,2000.0,S4VT00017,L000174,0.0,0.5,0.5,0.0,0.0,0.0
"Poe, Ted",Republican,House,0,1000,1000,1500,0,6000,9500,138000.0,H4TX02108,P000592,0.0,0.007246376811594203,0.007246376811594203,0.010869565217391304,0.0,0.043478260869565216
"Himes, Jim",Democrat,House,0,1500,1000,1000,0,5500,9000,959327.91,H8CT04172,H001047,0.0,0.0015635946628509952,0.0010423964419006635,0.0010423964419006635,0.0,0.005733180430453649
"Kuster, Ann",Democrat,House,0,8500,0,0,0,10000,18500,1161583.3,H0NH02181,K000382,0.0,0.007317598316022622,0.0,0.0,0.0,0.008608939195320731
"Keating, Bill",Democrat,House,0,5500,0,0,0,4000,9500,633000.0,H0MA10082,K000375,0.0,0.008688783570300158,0.0,0.0,0.0,0.00631911532385466
"Moulton, Seth",Democrat,House,0,2500,0,2500,0,10000,15000,666859.76,H4MA06090,M001196,0.0,0.0037489141645013937,0.0,0.0037489141645013937,0.0,0.014995656658005575
"Clark, Katherine",Democrat,House,0,1500,0,0,0,6500,8000,614228.21,H4MA05084,C001101,0.0,0.0024420890730499013,0.0,0.0,0.0,0.010582385983216239
"Hayes, Jahana",Democrat,House,0,1000,0,0,0,0,1000,393814.56,H8CT05245,H001081,0.0,0.0025392661967602215,0.0,0.0,0.0,0.0
"Thompson, Glenn",Republican,House,0,11000,11000,25000,0,7500,54500,643038.78,H8PA05071,T000467,0.0,0.017106277789342657,0.017106277789342657,0.03887790406668786,0.0,0.011663371220006357
"Jordan, Jim",Republican,House,0,8000,10500,15000,0,0,33500,305889.77,H6OH04082,J000289,0.0,0.026153211988750064,0.03432609073523446,0.049037272478906366,0.0,0.0
"Turner, Michael R",Republican,House,0,7000,7000,2500,0,9000,25500,579550.0,H2OH03067,T000463,0.0,0.012078336640496937,0.012078336640496937,0.004313691657320335,0.0,0.015529289966353206
"Fitzpatrick, Brian",Republican,House,0,14000,14000,23000,0,5500,56500,1495730.37,H6PA08277,F000466,0.0,0.009359975755523369,0.009359975755523369,0.01537710302693125,0.0,0.003677133332527038
"Perry, Scott",Republican,House,0,12500,12500,18500,0,0,43500,538117.02,H2PA04135,P000605,0.0,0.023229148187879283,0.023229148187879283,0.03437913931806134,0.0,0.0
"Marino, Tom",Republican,House,0,7500,7500,10000,0,1000,26000,406411.2,H0PA10078,M001179,0.0,0.018454215828697634,0.018454215828697634,0.024605621104930177,0.0,0.002460562110493018
"Payne, Donald M Jr",Democrat,House,0,3000,3000,10000,0,0,16000,437537.69,H2NJ10154,P000604,0.0,0.006856552174968058,0.006856552174968058,0.022855173916560195,0.0,0.0
"Joyce, John",Republican,House,0,2500,2500,10000,0,0,15000,391177.51,H8PA13125,J000302,0.0,0.006390960461914081,0.006390960461914081,0.025563841847656324,0.0,0.0
"Boyle, Brendan",Democrat,House,0,6000,8500,0,0,0,14500,835840.0,H4PA13199,B001296,0.0,0.007178407350689127,0.010169410413476264,0.0,0.0,0.0
"Menendez, Robert",Democrat,Senate,0,2500,2500,7700,0,7500,20200,20200.0,H2NJ13075,M000639,0.0,0.12376237623762376,0.12376237623762376,0.3811881188118812,0.0,0.3712871287128713
"Dent, Charlie",Republican,House,0,6500,6500,2000,0,5000,20000,143000.0,H4PA15087,D000604,0.0,0.045454545454545456,0.045454545454545456,0.013986013986013986,0.0,0.03496503496503497
"Fitzpatrick, Michael G",Republican,House,0,1000,1000,0,0,0,2000,2000.0,H4PA08074,F000451,0.0,0.5,0.5,0.0,0.0,0.0
"Delaney, John K",Democrat,House,0,1000,1000,0,0,0,2000,56000.0,H2MD06195,D000620,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0
"Rounds, Mike",Republican,Senate,0,5500,2500,6000,0,1000,15000,15000.0,S4SD00049,R000605,0.0,0.36666666666666664,0.16666666666666666,0.4,0.0,0.06666666666666667
"Smith, Tina",Democrat,Senate,0,11000,10000,5000,0,2500,28500,1500307.13,S8MN00578,S001203,0.0,0.007331832116268088,0.006665301923880079,0.0033326509619400397,0.0,0.0016663254809700199
"Johnson, Dusty",Republican,House,0,3500,2500,14500,1000,3000,24500,333415.79,H8SD01055,J000301,0.0,0.010497403257356229,0.007498145183825878,0.04348924206619009,0.002999258073530351,0.008997774220591052
"Bonamici, Suzanne",Democrat,House,0,10000,10000,0,0,5123,25123,546123.44,H2OR01133,B001278,0.0,0.018310878580857105,0.018310878580857105,0.0,0.0,0.009380663096973095
"Blumenauer, Earl",Democrat,House,0,13500,13500,0,0,3000,30000,932979.1,H6OR03064,B000574,0.0,0.014469777511629147,0.014469777511629147,0.0,0.0,0.003215506113695366
"Merkley, Jeff",Democrat,Senate,0,4000,4000,0,0,0,8000,8000.0,S8OR00207,M001176,0.0,0.5,0.5,0.0,0.0,0.0
"Cartwright, Matt",Democrat,House,0,7000,7000,0,0,3000,17000,1039448.61,H2PA17079,C001090,0.0,0.006734339661101668,0.006734339661101668,0.0,0.0,0.002886145569043572
"Houlahan, Chrissy",Democrat,House,0,1000,1000,0,0,0,2000,659894.96,H8PA06087,H001085,0.0,0.0015153926921945276,0.0015153926921945276,0.0,0.0,0.0
"Aderholt, Robert B",Republican,House,0,10000,10000,10200,0,5500,35700,1066544.15,H6AL04098,A000055,0.0,0.009376076930336171,0.009376076930336171,0.009563598468942894,0.0,0.005156842311684894
"Rogers, Mike D",Republican,House,0,10000,10000,3500,0,8500,32000,802220.0,H2AL03032,R000575,0.0,0.012465408491436264,0.012465408491436264,0.004362892972002693,0.0,0.010595597217720824
"Woodall, Rob",Republican,House,0,10000,10000,15000,0,1000,36000,726300.0,H0GA07133,W000810,0.0,0.013768415255404103,0.013768415255404103,0.020652622883106153,0.0,0.0013768415255404102
"Gaetz, Matt",Republican,House,0,10000,10000,2500,0,1000,23500,339450.0,H6FL01119,G000578,0.0,0.029459419649432907,0.029459419649432907,0.007364854912358227,0.0,0.0029459419649432907
"Graves, Tom",Republican,House,0,10000,10000,17000,0,5000,42000,1279085.73,H0GA09030,G000560,0.0,0.00781808424991185,0.00781808424991185,0.013290743224850144,0.0,0.003909042124955925
"Palmer, Gary",Republican,House,0,10000,10000,8500,0,0,28500,312292.96,H4AL06098,P000609,0.0,0.032021214951499385,0.032021214951499385,0.027218032708774476,0.0,0.0
"Loudermilk, Barry",Republican,House,0,10000,10000,20000,0,0,40000,594895.0,H4GA11061,L000583,0.0,0.016809689104800008,0.016809689104800008,0.033619378209600016,0.0,0.0
"Scott, Austin",Republican,House,0,10000,10000,10000,0,2000,32000,618400.0,H0GA08099,S001189,0.0,0.016170763260025874,0.016170763260025874,0.016170763260025874,0.0,0.003234152652005175
"Brooks, Mo",Republican,House,0,10000,10000,0,0,2500,22500,305595.0,H0AL05163,B001274,0.0,0.03272304847919632,0.03272304847919632,0.0,0.0,0.00818076211979908
"Scott, David",Democrat,House,0,10000,10000,0,0,5000,25000,1034559.08,H2GA13012,S001157,0.0,0.009665953538390481,0.009665953538390481,0.0,0.0,0.004832976769195241
"Collins, Doug",Republican,House,0,10000,10000,18500,0,3000,41500,909300.0,H2GA09150,C001093,0.0,0.010997470581766193,0.010997470581766193,0.020345320576267457,0.0,0.003299241174529858
"Hice, Jody",Republican,House,0,7500,7500,9000,0,0,24000,196320.0,H0GA07125,H001071,0.0,0.038202933985330076,0.038202933985330076,0.04584352078239609,0.0,0.0
"Harris, Kamala",Democrat,Senate,0,5000,5000,0,0,0,10000,10000.0,S6CA00584,H001075,0.0,0.5,0.5,0.0,0.0,0.0
"Aguilar, Pete",Democrat,House,0,4500,4500,2000,0,3000,14000,1006043.34,H2CA31125,A000371,0.0,0.004472968331563131,0.004472968331563131,0.0019879859251391695,0.0,0.0029819788877087543
"Fulcher, Russ",Republican,House,0,4500,4500,15000,0,0,24000,254776.07,H8ID01124,F000469,0.0,0.017662569330000263,0.017662569330000263,0.058875231100000876,0.0,0.0
"Escobar, Veronica",Democrat,House,0,4000,4000,5000,0,0,13000,421840.11,H8TX16109,E000299,0.0,0.009482265685925409,0.009482265685925409,0.011852832107406761,0.0,0.0
"Sasse, Ben",Republican,Senate,0,4000,4000,0,0,1000,9000,9000.0,S4NE00090,S001197,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111
"Isakson, Johnny",Republican,Senate,0,2500,2500,0,0,0,5000,5000.0,S6GA00119,I000055,0.0,0.5,0.5,0.0,0.0,0.0
"Lesko, Debbie",Republican,House,0,3500,3500,32000,0,1000,40000,543415.08,H8AZ08158,L000589,0.0,0.006440748755076875,0.006440748755076875,0.058886845760702855,0.0,0.0018402139300219642
"Vargas, Juan",Democrat,House,0,2500,2500,2000,0,0,7000,678400.0,H2CA50026,V000130,0.0,0.0036851415094339623,0.0036851415094339623,0.00294811320754717,0.0,0.0
"Ruiz, Raul",Democrat,House,0,2500,2500,1000,0,5000,11000,1213124.0,H2CA36439,R000599,0.0,0.002060795104210287,0.002060795104210287,0.0008243180416841147,0.0,0.004121590208420574
"Crenshaw, Dan",Republican,House,0,2500,2500,22200,0,2500,29700,347472.17,H8TX02166,C001120,0.0,0.007194820811117046,0.007194820811117046,0.06389000880271938,0.0,0.007194820811117046
"Swalwell, Eric",Democrat,House,0,2500,2500,5000,0,6000,16000,956930.0,H2CA15094,S001193,0.0,0.0026125212920485304,0.0026125212920485304,0.005225042584097061,0.0,0.006270051100916473
"Garcia, Sylvia",Democrat,House,0,2500,3500,15000,0,0,21000,553422.2,H8TX29052,G000587,0.0,0.004517346792376599,0.006324285509327237,0.027104080754259588,0.0,0.0
"Lewis, John",Democrat,House,0,2000,2000,0,2000,4000,10000,582277.02,H6GA05217,L000287,0.0,0.003434791227034857,0.003434791227034857,0.0,0.003434791227034857,0.006869582454069714
"Steil, Bryan",Republican,House,0,8000,4500,12500,0,1000,26000,456243.0,H8WI01156,S001213,0.0,0.017534515598047532,0.009863165023901737,0.027397680621949267,0.0,0.0021918144497559415
"Wilson, Frederica",Democrat,House,0,1500,1500,0,0,0,3000,330458.89,H0FL17068,W000808,0.0,0.004539142523900628,0.004539142523900628,0.0,0.0,0.0
"Stauber, Pete",Republican,House,0,1000,1000,24500,0,0,26500,510039.46,H8MN08043,S001212,0.0,0.0019606326145824087,0.0019606326145824087,0.04803549905726902,0.0,0.0
"Marshall, Roger",Republican,House,0,1000,6000,20000,0,3000,30000,801710.88,H6KS01179,M001198,0.0,0.0012473324548121388,0.007483994728872833,0.024946649096242775,0.0,0.0037419973644364163
"Johnson, Hank",Democrat,House,0,1000,1000,0,0,0,2000,444750.0,H6GA04129,J000288,0.0,0.0022484541877459247,0.0022484541877459247,0.0,0.0,0.0
"Baldwin, Tammy",Democrat,Senate,0,15000,5500,0,1000,6500,28000,28000.0,H8WI00018,B001230,0.0,0.5357142857142857,0.19642857142857142,0.0,0.03571428571428571,0.23214285714285715
"Grothman, Glenn S",Republican,House,0,5000,5000,12500,0,4000,26500,654816.29,H4WI06048,G000576,0.0,0.007635729404349424,0.007635729404349424,0.01908932351087356,0.0,0.006108583523479539
"Moore, Gwen",Democrat,House,0,4000,0,0,0,8500,12500,764316.0,H4WI04183,M001160,0.0,0.00523343747873916,0.0,0.0,0.0,0.011121054642320716
"Kelly, Robin",Democrat,House,0,3000,0,0,0,0,3000,657796.63,H2IL02172,K000385,0.0,0.004560680099562079,0.0,0.0,0.0,0.0
"Johnson, Ron",Republican,Senate,0,1000,3000,0,0,1000,5000,340050.0,S0WI00197,J000293,0.0,0.002940744008234083,0.00882223202470225,0.0,0.0,0.002940744008234083
"Schneider, Brad",Democrat,House,0,1000,0,1500,0,6000,8500,1181695.0,H2IL10068,S001190,0.0,0.000846242050613737,0.0,0.0012693630759206057,0.0,0.005077452303682423
"Coffman, Mike",Republican,House,0,11000,11000,50500,1000,3000,76500,1295950.0,H8CO06138,C001077,0.0,0.008487981789420888,0.008487981789420888,0.03896755276052317,0.0007716347081291716,0.002314904124387515
"Perlmutter, Ed",Democrat,House,0,7500,7500,2500,0,3000,20500,1111990.0,H6CO07023,P000593,0.0,0.006744664970008723,0.006744664970008723,0.0022482216566695745,0.0,0.002697865988003489
"DeGette, Diana",Democrat,House,0,7500,7500,2500,0,1000,18500,688600.0,H6CO01141,D000197,0.0,0.010891664246296834,0.010891664246296834,0.0036305547487656114,0.0,0.0014522218995062445
"Emmer, Tom",Republican,House,0,6000,6000,27500,0,5000,44500,1195517.16,H4MN06087,E000294,0.0,0.005018748538916832,0.005018748538916832,0.02300259747003548,0.0,0.00418229044909736
"McCollum, Betty",Democrat,House,0,4000,4000,0,0,3000,11000,500025.0,H0MN04049,M001143,0.0,0.007999600019999,0.007999600019999,0.0,0.0,0.00599970001499925
"Craig, Angie",Democrat,House,0,1000,1000,0,0,0,2000,825137.63,H6MN02131,C001119,0.0,0.0012119190346463777,0.0012119190346463777,0.0,0.0,0.0
"Noem, Kristi",Republican,House,0,3000,3000,1000,0,0,7000,7000.0,H0SD00054,N000184,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0
"Udall, Tom",Democrat,Senate,0,3000,3000,2500,0,0,8500,8500.0,H8NM03097,U000039,0.0,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.0,0.0
"Walz, Tim",Democrat,House,0,2000,2000,0,0,0,4000,4000.0,H6MN01174,W000799,0.0,0.5,0.5,0.0,0.0,0.0
"Buck, Ken",Republican,House,0,1500,1500,16500,0,0,19500,19500.0,S0CO00237,B001297,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0,0.0
"Roberts, Pat",Republican,Senate,0,1000,1000,4500,0,0,6500,6500.0,S6KS00080,R000307,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.0,0.0
"LaMalfa, Doug",Republican,House,0,1000,1000,11000,0,0,13000,454332.08,H2CA02142,L000578,0.0,0.0022010332178172406,0.0022010332178172406,0.024211365395989646,0.0,0.0
"Pearce, Steve",Republican,House,0,1000,1000,2500,0,0,4500,4500.0,H2NM02126,P000588,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0
"Murray, Patty",Democrat,Senate,0,1000,1000,0,0,0,2000,2000.0,S2WA00189,M001111,0.0,0.5,0.5,0.0,0.0,0.0
"Cloud, Michael",Republican,House,0,0,2500,12500,0,0,15000,199807.02,H8TX27049,C001115,0.0,0.0,0.012512072899140381,0.0625603644957019,0.0,0.0
"Lankford, James",Republican,Senate,0,0,2000,13000,0,4250,19250,19250.0,H0OK05114,L000575,0.0,0.0,0.1038961038961039,0.6753246753246753,0.0,0.22077922077922077
"Paul, Rand",Republican,Senate,0,0,1000,0,0,1000,2000,2000.0,S0KY00156,P000603,0.0,0.0,0.5,0.0,0.0,0.5
"Estes, Ron",Republican,House,0,0,7000,28500,0,6500,42000,816237.7,H8KS04112,E000298,0.0,0.0,0.008575933211612255,0.03491629950442132,0.0,0.007963366553639951
"Haaland, Debra",Democrat,House,0,0,2500,0,0,0,2500,351515.27,H8NM01331,H001080,0.0,0.0,0.00711206656826032,0.0,0.0,0.0
"Nadler, Jerrold",Democrat,House,0,0,0,1000,0,2000,3000,595359.5,H2NY17071,N000002,0.0,0.0,0.0,0.0016796574170732138,0.0,0.0033593148341464277
"Deutch, Ted",Democrat,House,0,0,0,1000,0,0,1000,364950.0,H0FL19080,D000610,0.0,0.0,0.0,0.0027401013837511988,0.0,0.0
"Bass, Karen",Democrat,House,0,0,0,1000,0,3500,4500,390350.0,H0CA33117,B001270,0.0,0.0,0.0,0.0025618035096708082,0.0,0.00896631228384783
"Lucas, Frank D",Republican,House,0,0,0,37500,2000,12000,51500,932716.82,H4OK06056,L000491,0.0,0.0,0.0,0.04020512892648382,0.0021442735427458035,0.012865641256474823
"Calvert, Ken",Republican,House,0,0,0,25500,0,7500,33000,704041.39,H2CA37023,C000059,0.0,0.0,0.0,0.036219461472286454,0.0,0.010652782785966604
"Larsen, Rick",Democrat,House,0,0,0,13500,0,8500,22000,842750.0,H0WA02080,L000560,0.0,0.0,0.0,0.01601898546425393,0.0,0.010086027884900622
"Scott, Rick",Republican,Senate,0,0,0,52500,0,0,52500,981797.67,S8FL00273,S001217,0.0,0.0,0.0,0.05347333936940388,0.0,0.0
"Newhouse, Dan",Republican,House,0,0,0,20000,0,5500,25500,695670.03,H4WA04104,N000189,0.0,0.0,0.0,0.028749262060347777,0.0,0.007906047066595638
"Lipinski, Daniel",Democrat,House,0,0,0,10500,1000,9000,20500,895109.55,H4IL03077,L000563,0.0,0.0,0.0,0.011730407747297522,0.0011171816902188117,0.010054635211969306
"Cook, Paul",Republican,House,0,0,0,7500,0,7500,15000,650349.0,H2CA08164,C001094,0.0,0.0,0.0,0.011532269596785726,0.0,0.011532269596785726
"Issa, Darrell",Republican,House,0,0,0,15000,0,1000,16000,345400.0,H0CA48024,I000056,0.0,0.0,0.0,0.04342790966994789,0.0,0.0028951939779965257
"Rohrabacher, Dana",Republican,House,0,0,0,15000,0,0,15000,344189.07,H8CA42061,R000409,0.0,0.0,0.0,0.043580698248204104,0.0,0.0
"Schweikert, David",Republican,House,0,0,0,30500,0,3500,34000,898894.56,H4AZ06045,S001183,0.0,0.0,0.0,0.033930564670454785,0.0,0.003893671355625959
"Green, Al",Democrat,House,0,0,0,1000,0,0,1000,184840.0,H4TX09095,G000553,0.0,0.0,0.0,0.005410084397316598,0.0,0.0
"Riggleman, Denver",Republican,House,0,0,0,6000,0,0,6000,275306.65,H8VA05171,R000611,0.0,0.0,0.0,0.021793879661097904,0.0,0.0
"Hagedorn, Jim",Republican,House,0,0,0,14500,0,0,14500,369629.11,H0MN01045,H001088,0.0,0.0,0.0,0.039228512061725875,0.0,0.0
"Meeks, Gregory W",Democrat,House,0,0,0,2500,0,3000,5500,776850.0,H8NY06048,M001137,0.0,0.0,0.0,0.0032181244770547726,0.0,0.003861749372465727
"Sullivan, Dan",Republican,Senate,0,0,0,10200,0,1500,11700,11700.0,S4AK00214,S001198,0.0,0.0,0.0,0.8717948717948718,0.0,0.1282051282051282
"Tillis, Thom",Republican,Senate,0,0,0,7500,2500,3000,13000,13000.0,S4NC00162,T000476,0.0,0.0,0.0,0.5769230769230769,0.19230769230769232,0.23076923076923078
"Smith, Lamar",Republican,House,0,0,0,32500,0,1000,33500,237040.0,H6TX21012,S000583,0.0,0.0,0.0,0.13710766115423556,0.0,0.004218697266284171
"Farenthold, Blake",Republican,House,0,0,0,5000,0,0,5000,165500.0,H0TX27061,F000460,0.0,0.0,0.0,0.030211480362537766,0.0,0.0
"Biggs, Andy",Republican,House,0,0,0,20500,0,0,20500,311427.0,H6AZ05083,B001302,0.0,0.0,0.0,0.06582602022303782,0.0,0.0
"Kirkpatrick, Ann",Democrat,House,0,0,0,2500,0,0,2500,761482.21,H8AZ01104,K000368,0.0,0.0,0.0,0.0032830707890076647,0.0,0.0
"Horsford, Steven",Democrat,House,0,0,0,2500,0,0,2500,877796.31,H2NV04011,H001066,0.0,0.0,0.0,0.002848041136103659,0.0,0.0
"Plaskett, Stacey",Democrat,,0,0,0,1500,0,0,1500,211832.14,H2VI00082,P000610,0.0,0.0,0.0,0.007081078442581942,0.0,0.0
"Reichert, Dave",Republican,House,0,0,0,1500,0,5000,6500,116500.0,H4WA08071,R000578,0.0,0.0,0.0,0.012875536480686695,0.0,0.04291845493562232
"Stanton, Greg",Democrat,House,0,0,0,5000,0,1000,6000,411906.99,H8AZ09040,S001211,0.0,0.0,0.0,0.012138662662655956,0.0,0.002427732532531191
"Franks, Trent",Republican,House,0,0,0,1000,0,1000,2000,83750.0,H4AZ04024,F000448,0.0,0.0,0.0,0.011940298507462687,0.0,0.011940298507462687
"Steube, Greg",Republican,House,0,0,0,10000,0,0,10000,247150.0,H8FL17053,S001214,0.0,0.0,0.0,0.04046125834513453,0.0,0.0
"Hardy, Cresent",Republican,House,0,0,0,11000,0,0,11000,11000.0,H4NV04017,H001070,0.0,0.0,0.0,1.0,0.0,0.0
"Amash, Justin",Republican,House,0,0,0,5000,0,0,5000,43250.0,H0MI03126,A000367,0.0,0.0,0.0,0.11560693641618497,0.0,0.0
"Spano, Ross",Republican,House,0,0,0,6000,0,0,6000,267853.45,H8FL15230,S001210,0.0,0.0,0.0,0.02240030882559101,0.0,0.0
"Hensarling, Jeb",Republican,House,0,0,0,6000,0,0,6000,447250.0,H2TX05121,H001036,0.0,0.0,0.0,0.013415315818893237,0.0,0.0
"Rose, John",Republican,House,0,0,0,5000,0,0,5000,194500.0,H8TN06094,R000612,0.0,0.0,0.0,0.02570694087403599,0.0,0.0
"Trott, Dave",Republican,House,0,0,0,2500,0,0,2500,58700.0,H4MI11097,T000475,0.0,0.0,0.0,0.04258943781942078,0.0,0.0
"Chaffetz, Jason",Republican,House,0,0,0,1000,0,0,1000,1000.0,H8UT03089,C001076,0.0,0.0,0.0,1.0,0.0,0.0
"DelBene, Suzan",Democrat,House,0,0,0,10000,0,8500,18500,1118200.0,H0WA08046,D000617,0.0,0.0,0.0,0.008942944017170452,0.0,0.007601502414594885
"Lowenthal, Alan",Democrat,House,0,0,0,3000,0,0,3000,449661.07,H2CA00104,L000579,0.0,0.0,0.0,0.0066716916365475,0.0,0.0
"Hunter, Duncan D",Republican,House,0,0,0,1000,0,1000,2000,487921.33,H8CA52052,H001048,0.0,0.0,0.0,0.0020495107274773167,0.0,0.0020495107274773167
"Lee, Mike",Republican,Senate,0,0,0,1000,0,0,1000,1000.0,S0UT00165,L000577,0.0,0.0,0.0,1.0,0.0,0.0
"Casten, Sean",Democrat,House,0,0,0,0,8000,9000,17000,441793.54,H8IL06139,C001117,0.0,0.0,0.0,0.0,0.01810800583458056,0.02037150656390313
"Rosen, Jacky",Democrat,House,0,0,0,0,2700,0,2700,1271587.3,S8NV00156,R000608,0.0,0.0,0.0,0.0,0.002123330423322095,0.0
"Pelosi, Nancy",Democrat,House,0,0,0,0,2700,4500,7200,1179508.21,H8CA05035,P000197,0.0,0.0,0.0,0.0,0.0022890896198170595,0.0038151493663617655
"Gillibrand, Kirsten",Democrat,Senate,0,0,0,0,0,1000,1000,1000.0,H6NY20167,G000555,0.0,0.0,0.0,0.0,0.0,1.0
"Bera, Ami",Democrat,House,0,0,0,0,0,10000,10000,1193555.0,H0CA03078,B001287,0.0,0.0,0.0,0.0,0.0,0.008378331957890504
"Smith, Adam",Democrat,House,0,0,0,0,0,8000,8000,809946.0,H6WA09025,S000510,0.0,0.0,0.0,0.0,0.0,0.009877201689989209
"Capuano, Michael E",Democrat,House,0,0,0,0,0,5000,5000,780686.65,H8MA08071,C001037,0.0,0.0,0.0,0.0,0.0,0.006404618293395948
"Rice, Kathleen",Democrat,House,0,0,0,0,0,6000,6000,496850.0,H4NY04075,R000602,0.0,0.0,0.0,0.0,0.0,0.0120760792995874
"Pascrell, Bill Jr",Democrat,House,0,0,0,0,0,5500,5500,1043400.0,H6NJ08118,P000096,0.0,0.0,0.0,0.0,0.0,0.0052712286754839945
"Engel, Eliot",Democrat,House,0,0,0,0,0,5000,5000,478276.63,H8NY19058,E000179,0.0,0.0,0.0,0.0,0.0,0.010454200950608856
"Tsongas, Niki",Democrat,House,0,0,0,0,0,4000,4000,35500.0,H8MA05143,T000465,0.0,0.0,0.0,0.0,0.0,0.11267605633802817
"Langevin, Jim",Democrat,House,0,0,0,0,0,4000,4000,538711.6,H0RI02139,L000559,0.0,0.0,0.0,0.0,0.0,0.007425123201356719
"Murphy, Stephanie",Democrat,House,0,0,0,0,0,6000,6000,1498630.01,H6FL07140,M001202,0.0,0.0,0.0,0.0,0.0,0.004003656646379315
"Krishnamoorthi, Raja",Democrat,House,0,0,0,0,0,4000,4000,1017809.69,H6IL08147,K000391,0.0,0.0,0.0,0.0,0.0,0.0039300077797451505
"Lynch, Stephen F",Democrat,House,0,0,0,0,0,3500,3500,313400.0,H2MA09072,L000562,0.0,0.0,0.0,0.0,0.0,0.011167836630504148
"Maloney, Sean Patrick",Democrat,House,0,0,0,0,0,3000,3000,832020.51,H2NY22139,M001185,0.0,0.0,0.0,0.0,0.0,0.0036056803455482124
"DeFazio, Peter",Democrat,House,0,0,0,0,0,6000,6000,1044919.88,H6OR04047,D000191,0.0,0.0,0.0,0.0,0.0,0.005742067037713934
"Speier, Jackie",Democrat,House,0,0,0,0,0,3000,3000,317929.74,H8CA12171,S001175,0.0,0.0,0.0,0.0,0.0,0.009436047096443384
"LoBiondo, Frank",Republican,House,0,0,0,0,0,3000,3000,274750.0,H2NJ02037,L000554,0.0,0.0,0.0,0.0,0.0,0.01091901728844404
"Esty, Elizabeth",Democrat,House,0,0,0,0,0,3000,3000,500309.81,H2CT05131,E000293,0.0,0.0,0.0,0.0,0.0,0.00599628458214721
"Sherman, Brad",Democrat,House,0,0,0,0,0,2500,2500,603799.0,H6CA24113,S000344,0.0,0.0,0.0,0.0,0.0,0.004140450712902804
"Frankel, Lois J",Democrat,House,0,0,0,0,0,2500,2500,477829.14,H2FL14053,F000462,0.0,0.0,0.0,0.0,0.0,0.00523199568783101
"Collins, Susan M",Republican,Senate,0,0,0,0,0,2000,2000,2000.0,S6ME00159,C001035,0.0,0.0,0.0,0.0,0.0,1.0
"Garamendi, John",Democrat,House,0,0,0,0,0,4000,4000,712960.3,H0CA10149,G000559,0.0,0.0,0.0,0.0,0.0,0.005610410565637385
"Chu, Judy",Democrat,House,0,0,0,0,0,2000,2000,583201.02,H0CA32101,C001080,0.0,0.0,0.0,0.0,0.0,0.0034293492833740243
"Lowey, Nita M",Democrat,House,0,0,0,0,0,4000,4000,531727.58,H8NY20056,L000480,0.0,0.0,0.0,0.0,0.0,0.007522649097870756
"Sherrill, Mikie",Democrat,House,0,0,0,0,0,1000,1000,763905.29,H8NJ11142,S001207,0.0,0.0,0.0,0.0,0.0,0.0013090628027984986
"Evans, Dwight",Democrat,House,0,0,0,0,0,1000,1000,425623.49,H6PA02171,E000296,0.0,0.0,0.0,0.0,0.0,0.0023494943852840453
"Schiff, Adam",Democrat,House,0,0,0,0,0,1000,1000,566750.0,H0CA27085,S001150,0.0,0.0,0.0,0.0,0.0,0.00176444640494045
"Eshoo, Anna",Democrat,House,0,0,0,0,0,2000,2000,570050.0,H8CA12098,E000215,0.0,0.0,0.0,0.0,0.0,0.0035084641698096657
"Foster, Bill",Democrat,House,0,0,0,0,0,2000,2000,808550.0,H8IL14067,F000454,0.0,0.0,0.0,0.0,0.0,0.002473563787026158
"Cicilline, David",Democrat,House,0,0,0,0,0,1000,1000,442568.85,H0RI01073,C001084,0.0,0.0,0.0,0.0,0.0,0.002259535437254565
"Crist, Charlie",Democrat,House,0,0,0,0,0,1000,1000,984370.97,H6FL13205,C001111,0.0,0.0,0.0,0.0,0.0,0.0010158771748419197
"Nolan, Rick",Democrat,House,0,0,0,0,0,1000,1000,317328.48,H2MN08111,N000127,0.0,0.0,0.0,0.0,0.0,0.0031513087006876913
"Castor, Kathy",Democrat,House,0,0,0,0,0,2000,2000,398535.1,H6FL11126,C001066,0.0,0.0,0.0,0.0,0.0,0.005018378556869897
