Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Housley, Karin",0,0,0.0,0.16923076923076924,0.13846153846153847,0.6923076923076923,0.0,0.0
"Byrne, Bradley",0,0,0.0,0.32231404958677684,0.32231404958677684,0.2396694214876033,0.0,0.11570247933884298
"Kaptur, Marcy",0,0,0.0,0.4142857142857143,0.4142857142857143,0.0,0.0,0.17142857142857143
"Dunn, Neal",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Nunes, Devin",0,0,0.0,0.08552631578947369,0.08552631578947369,0.6842105263157895,0.0,0.14473684210526316
"Yarmuth, John A",0,0,0.0,0.3548387096774194,0.3548387096774194,0.0,0.0,0.2903225806451613
"Diaz-Balart, Mario",0,0,0.0,0.23255813953488372,0.23255813953488372,0.11627906976744186,0.0,0.4186046511627907
"Banks, Jim",0,0,0.0,0.13559322033898305,0.13559322033898305,0.5084745762711864,0.0,0.22033898305084745
"Demings, Val",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Jones, Doug",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Gonzalez, Anthony",0,0,0.0,0.3364485981308411,0.3364485981308411,0.3115264797507788,0.0,0.01557632398753894
"Kustoff, David",0,0,0.0,0.36,0.36,0.12,0.0,0.16
"Ryan, Tim",0,0,0.0,0.29347826086956524,0.34782608695652173,0.14130434782608695,0.0,0.21739130434782608
"Wilson, Joe",0,0,0.0,0.2413793103448276,0.2413793103448276,0.3448275862068966,0.0,0.1724137931034483
"Rokita, Todd",0,0,0.0,0.2413793103448276,0.2413793103448276,0.5172413793103449,0.0,0.0
"Webster, Daniel",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Katko, John",0,0,0.0,0.12280701754385964,0.16666666666666666,0.6228070175438597,0.0,0.08771929824561403
"Rodgers, Cathy McMorris",0,0,0.0,0.1895734597156398,0.1895734597156398,0.5071090047393365,0.0,0.11374407582938388
"Corker, Bob",0,0,0.0,0.2,0.2,0.5384615384615384,0.0,0.06153846153846154
"Hamilton, Dan",0,0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333
"Gottheimer, Josh",0,0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857
"Black, Diane",0,0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.16666666666666666
"Yoho, Ted",0,0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0
"Timmons, William",0,0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.16666666666666666
"Kind, Ron",0,0,0.0,0.415929203539823,0.40707964601769914,0.0,0.0,0.17699115044247787
"Sinema, Kyrsten",0,0,0.0,0.36363636363636365,0.36363636363636365,0.15151515151515152,0.015151515151515152,0.10606060606060606
"Ruppersberger, Dutch",0,0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855
"Mast, Brian",0,0,0.0,0.0851063829787234,0.0851063829787234,0.7872340425531915,0.0,0.0425531914893617
"Carter, Buddy",0,0,0.0,0.22857142857142856,0.24285714285714285,0.4142857142857143,0.0,0.11428571428571428
"Bacon, Donald John",0,0,0.0,0.0547945205479452,0.0547945205479452,0.7397260273972602,0.0,0.1506849315068493
"Handel, Karen",0,0,0.0,0.18579234972677597,0.18579234972677597,0.5409836065573771,0.0,0.08743169398907104
"Rutherford, John",0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
"Posey, Bill",0,0,0.0,0.4,0.4,0.2,0.0,0.0
"Stefanik, Elise",0,0,0.0,0.058823529411764705,0.09803921568627451,0.5882352941176471,0.049019607843137254,0.20588235294117646
"Gallagher, Mike",0,0,0.0,0.2677165354330709,0.28346456692913385,0.3228346456692913,0.0,0.12598425196850394
"Jones, Walter B Jr",0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
"Ross, Dennis",0,0,0.0,0.14814814814814814,0.14814814814814814,0.5555555555555556,0.0,0.14814814814814814
"Shaheen, Jeanne",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Cooper, Jim",0,0,0.0,0.15789473684210525,0.15789473684210525,0.5789473684210527,0.0,0.10526315789473684
"Feinstein, Dianne",0,0,0.0,0.22727272727272727,0.22727272727272727,0.38636363636363635,0.0,0.1590909090909091
"Rooney, Tom",0,0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0
"Sanford, Mark",0,0,0.0,0.1,0.1,0.5,0.0,0.3
"Cummings, Elijah E",0,0,0.0,0.4,0.4,0.0,0.0,0.2
"Roby, Martha",0,0,0.0,0.2463768115942029,0.2463768115942029,0.391304347826087,0.0,0.11594202898550725
"Meehan, Patrick",0,0,0.0,0.2222222222222222,0.24074074074074073,0.46296296296296297,0.0,0.07407407407407407
"Carper, Tom",0,0,0.0,0.3434343434343434,0.3939393939393939,0.10101010101010101,0.0,0.16161616161616163
"Cassidy, Bill",0,0,0.0,0.10526315789473684,0.08771929824561403,0.7631578947368421,0.0,0.043859649122807015
"Gowdy, Trey",0,0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0
"Ernst, Joni",0,0,0.0,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.21428571428571427
"Whitehouse, Sheldon",0,0,0.0,0.4,0.4,0.0,0.0,0.2
"Beutler, Jaime Herrera",0,0,0.0,0.1016949152542373,0.1016949152542373,0.7288135593220338,0.0,0.06779661016949153
"Duffy, Sean P",0,0,0.0,0.24489795918367346,0.20408163265306123,0.5510204081632653,0.0,0.0
"Waltz, Michael",0,0,0.0,0.09523809523809523,0.09523809523809523,0.8095238095238095,0.0,0.0
"Davidson, Warren",0,0,0.0,0.25,0.25,0.3333333333333333,0.0,0.16666666666666666
"Hirono, Mazie K",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"DeSantis, Ron",0,0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0
"Baird, Jim",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Hill, French",0,0,0.0,0.18055555555555555,0.3194444444444444,0.4444444444444444,0.0,0.05555555555555555
"Johnson, Mike",0,0,0.0,0.15853658536585366,0.2073170731707317,0.6341463414634146,0.0,0.0
"Guest, Michael Patrick",0,0,0.0,0.40540540540540543,0.40540540540540543,0.1891891891891892,0.0,0.0
"Palazzo, Steven",0,0,0.0,0.30612244897959184,0.30612244897959184,0.24489795918367346,0.0,0.14285714285714285
"Cotton, Tom",0,0,0.0,0.2413793103448276,0.2413793103448276,0.5172413793103449,0.0,0.0
"Higgins, Clay",0,0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0
"Kelly, Trent",0,0,0.0,0.345679012345679,0.345679012345679,0.16049382716049382,0.0,0.14814814814814814
"Abraham, Ralph",0,0,0.0,0.19444444444444445,0.2222222222222222,0.4722222222222222,0.0,0.1111111111111111
"Kennedy, John",0,0,0.0,0.17073170731707318,0.21951219512195122,0.6097560975609756,0.0,0.0
"Babin, Brian",0,0,0.0,0.07194244604316546,0.07194244604316546,0.8321342925659473,0.0,0.023980815347721823
"Crawford, Rick",0,0,0.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.0,0.0
"Blunt, Roy",0,0,0.0,0.2631578947368421,0.631578947368421,0.0,0.0,0.10526315789473684
"Landry, Jeff",0,0,0.0,0.1388888888888889,0.25,0.6111111111111112,0.0,0.0
"Warner, Mark",0,0,0.0,0.39215686274509803,0.5686274509803921,0.0,0.0,0.0392156862745098
"McConnell, Mitch",0,0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0
"Rubio, Marco",0,0,0.0,0.21739130434782608,0.21739130434782608,0.5652173913043478,0.0,0.0
"Green, Gene",0,0,0.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.0,0.15384615384615385
"Klobuchar, Amy",0,0,0.0,0.39705882352941174,0.27941176470588236,0.0,0.0,0.3235294117647059
"Murphy, Christopher S",0,0,0.0,0.4117647058823529,0.17647058823529413,0.14705882352941177,0.0,0.2647058823529412
"Fortenberry, Jeff",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Peters, Scott",0,0,0.0,0.2033898305084746,0.2033898305084746,0.2542372881355932,0.0,0.3389830508474576
"Higgins, Brian M",0,0,0.0,0.375,0.375,0.0,0.0,0.25
"Larson, John B",0,0,0.0,0.20833333333333334,0.2916666666666667,0.0,0.0,0.5
"Kennedy, Joe III",0,0,0.0,0.30303030303030304,0.06060606060606061,0.0,0.0,0.6363636363636364
"McEachin, Donald",0,0,0.0,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.0,0.0
"Collins, Chris",0,0,0.0,0.045454545454545456,0.045454545454545456,0.5454545454545454,0.0,0.36363636363636365
"Wyden, Ron",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Crowley, Joseph",0,0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.45454545454545453
"Jeffries, Hakeem",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Coleman, Bonnie",0,0,0.0,0.35,0.45,0.0,0.0,0.2
"Donovan, Dan",0,0,0.0,0.15454545454545454,0.15454545454545454,0.6181818181818182,0.0,0.07272727272727272
"Kilmer, Derek",0,0,0.0,0.06060606060606061,0.06060606060606061,0.45454545454545453,0.0,0.42424242424242425
"Doty, Sally",0,0,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0
"Leahy, Patrick",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Poe, Ted",0,0,0.0,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.0,0.631578947368421
"Himes, Jim",0,0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.6111111111111112
"Cardenas, Tony",0,0,0.0,0.06451612903225806,0.06451612903225806,0.8709677419354839,0.0,0.0
"Kuster, Ann",0,0,0.0,0.4594594594594595,0.0,0.0,0.0,0.5405405405405406
"Keating, Bill",0,0,0.0,0.5789473684210527,0.0,0.0,0.0,0.42105263157894735
"McGovern, James P",0,0,0.0,0.6923076923076923,0.0,0.0,0.0,0.3076923076923077
"Moulton, Seth",0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6666666666666666
"Sanchez, Linda",0,0,0.0,0.20689655172413793,0.06896551724137931,0.3103448275862069,0.0,0.41379310344827586
"Clark, Katherine",0,0,0.0,0.1875,0.0,0.0,0.0,0.8125
"Hayes, Jahana",0,0,0.0,1.0,0.0,0.0,0.0,0.0
