Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Corker, Bob",Republican,Senate,0,2500,6500,8500,0,2000,19500,19500.0,S6TN00216,C001071,0.0,0.1282051282051282,0.3333333333333333,0.4358974358974359,0.0,0.10256410256410256
"Palazzo, Steven",Republican,House,0,10000,10000,5000,0,0,25000,241750.54,H0MS04120,P000601,0.0,0.041364954138261696,0.041364954138261696,0.020682477069130848,0.0,0.0
"Schumer, Charles E",Democrat,Senate,0,6500,11500,15500,0,12500,46000,2905309.0,S8NY00082,S000148,0.0,0.0022372835385151804,0.00395827087583455,0.005335060745690045,0.0,0.004302468343298424
"Poe, Ted",Republican,House,0,4500,5500,19500,0,0,29500,252050.0,H4TX02108,P000592,0.0,0.017853600476096014,0.021821067248561792,0.07736560206308273,0.0,0.0
"Harper, Gregg",Republican,House,0,9000,9000,10500,0,3000,31500,218401.6,H8MS03067,H001045,0.0,0.04120848931509659,0.04120848931509659,0.04807657086761269,0.0,0.013736163105032197
"Richmond, Cedric",Democrat,House,0,2500,2500,7000,0,0,12000,431937.95,H8LA02054,R000588,0.0,0.005787868373223515,0.005787868373223515,0.016206031445025842,0.0,0.0
"Wicker, Roger",Republican,Senate,0,9000,10000,2500,0,3000,24500,24500.0,H4MS01078,W000437,0.0,0.3673469387755102,0.40816326530612246,0.10204081632653061,0.0,0.12244897959183673
"Brady, Kevin",Republican,House,0,3000,4000,43500,0,3000,53500,768845.45,H6TX08100,B000755,0.0,0.003901954547562192,0.005202606063416257,0.05657834093965179,0.0,0.003901954547562192
"Israel, Steve",Democrat,House,0,4500,8500,4500,0,7500,25000,761640.25,H0NY02085,I000057,0.0,0.005908301196004282,0.01116012448134142,0.005908301196004282,0.0,0.009847168660007136
"Womack, Steve",Republican,House,0,2500,2500,8000,0,0,13000,203850.0,H0AR03055,W000809,0.0,0.01226391954868776,0.01226391954868776,0.039244542555800836,0.0,0.0
"Carter, John",Republican,House,0,2000,10000,15500,0,3000,30500,370384.04,H2TX31044,C001051,0.0,0.005399800704155611,0.026999003520778057,0.04184845545720599,0.0,0.008099701056233416
"Hastings, Alcee L",Democrat,House,0,2000,2000,0,0,0,4000,403953.83,H2FL23021,H000324,0.0,0.00495106086752538,0.00495106086752538,0.0,0.0,0.0
"Courtney, Joe",Democrat,House,0,12000,3000,0,0,3000,18000,689095.0,H2CT02112,C001069,0.0,0.017414144638983015,0.004353536159745754,0.0,0.0,0.004353536159745754
"Cassidy, Bill",Republican,House,0,4000,7400,22000,0,0,33400,438017.48,H8LA00017,C001075,0.0,0.009132055643076162,0.0168943029396909,0.0502263060369189,0.0,0.0
"Tonko, Paul",Democrat,House,0,1500,1500,0,0,11000,14000,482186.42,H8NY21203,T000469,0.0,0.0031108300395519227,0.0031108300395519227,0.0,0.0,0.02281275362338077
"Granger, Kay",Republican,House,0,3500,6000,19000,0,4000,32500,569018.95,H6TX12060,G000377,0.0,0.006150937503926715,0.010544464292445797,0.03339080359274502,0.0,0.007029642861630532
"Cornyn, John",Republican,Senate,0,4500,7500,0,0,0,12000,12000.0,S2TX00106,C001056,0.0,0.375,0.625,0.0,0.0,0.0
"Inhofe, James M",Republican,Senate,0,7000,12000,2000,0,0,21000,21000.0,S4OK00083,I000024,0.0,0.3333333333333333,0.5714285714285714,0.09523809523809523,0.0,0.0
"McNerney, Jerry",Democrat,House,0,2000,2000,0,1000,5000,10000,918457.21,H4CA11081,M001166,0.0,0.0021775647011361586,0.0021775647011361586,0.0,0.0010887823505680793,0.005443911752840397
"Alexander, Lamar",Republican,Senate,0,3500,3500,5000,0,0,12000,12000.0,S2TN00058,A000360,0.0,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.0,0.0
"Wyden, Ron",Democrat,Senate,0,8000,15000,3000,0,2000,28000,1788256.0,S6OR00110,W000779,0.0,0.0044736324105720884,0.008388060769822665,0.001677612153964533,0.0,0.0011184081026430221
"Clarke, Yvette D",Democrat,House,0,1000,1000,0,0,4000,6000,353567.21,H4NY11138,C001067,0.0,0.002828316573813505,0.002828316573813505,0.0,0.0,0.01131326629525402
"Pallone, Frank Jr",Democrat,House,0,8000,8000,0,0,10500,26500,1142750.0,H8NJ03073,P000034,0.0,0.007000656311529206,0.007000656311529206,0.0,0.0,0.009188361408882083
"Bass, Karen",Democrat,House,0,1000,1000,0,0,3000,5000,358350.0,H0CA33117,B001270,0.0,0.0027905678805636948,0.0027905678805636948,0.0,0.0,0.008371703641691083
"Garrett, Scott",Republican,House,0,3500,5500,17000,0,3500,29500,766531.22,H8NJ05052,G000548,0.0,0.004566024068791354,0.007175180679529269,0.022177831191272288,0.0,0.004566024068791354
"Guinta, Frank",Republican,House,0,5000,0,8000,0,0,13000,340519.87,H0NH01217,G000570,0.0,0.014683430955145143,0.0,0.023493489528232228,0.0,0.0
"DeLauro, Rosa L",Democrat,House,0,2000,0,0,0,5000,7000,756718.36,H0CT03072,D000216,0.0,0.002642991244457185,0.0,0.0,0.0,0.006607478111142962
"Whitehouse, Sheldon",Democrat,Senate,0,2500,1000,0,0,2000,5500,5500.0,S6RI00221,W000802,0.0,0.45454545454545453,0.18181818181818182,0.0,0.0,0.36363636363636365
"Rogers, Mike D",Republican,House,0,6000,5000,4000,0,4000,19000,469250.0,H2AL03032,R000575,0.0,0.012786361214704315,0.010655301012253596,0.008524240809802876,0.0,0.008524240809802876
"Welch, Peter",Democrat,House,0,1000,0,1000,0,4000,6000,492300.0,H6VT00160,W000800,0.0,0.0020312817387771686,0.0,0.0020312817387771686,0.0,0.008125126955108674
"Keating, Bill",Democrat,House,0,500,0,0,0,0,500,409095.0,H0MA10082,K000375,0.0,0.001222210000122221,0.0,0.0,0.0,0.0
"Jordan, Jim",Republican,House,0,6000,13500,6000,0,2000,27500,410923.7,H6OH04082,J000289,0.0,0.014601250791813663,0.03285281428158074,0.014601250791813663,0.0,0.004867083597271221
"Lance, Leonard",Republican,House,0,2000,2000,3000,0,1000,8000,696927.71,H6NJ12136,L000567,0.0,0.002869738096652808,0.002869738096652808,0.004304607144979212,0.0,0.001434869048326404
"Pitts, Joe",Republican,House,0,8000,8000,15000,0,11000,42000,465507.7,H6PA16197,P000373,0.0,0.017185537425052258,0.017185537425052258,0.032222882671972986,0.0,0.023630113959446856
"Turner, Michael R",Republican,House,0,2000,3000,1000,0,6200,12200,337975.0,H2OH03067,T000463,0.0,0.005917597455433094,0.008876396183149641,0.002958798727716547,0.0,0.01834455211184259
"Issa, Darrell",Republican,House,0,1000,1000,38500,0,2000,42500,699510.41,H0CA48024,I000056,0.0,0.0014295712911549094,0.0014295712911549094,0.05503849470946401,0.0,0.0028591425823098187
"Noem, Kristi",Republican,House,0,2500,2000,8000,0,0,12500,259777.9,H0SD00054,N000184,0.0,0.00962360539522415,0.007698884316179321,0.030795537264717284,0.0,0.0
"DeFazio, Peter",Democrat,House,0,4000,4000,0,0,0,8000,637496.45,H6OR04047,D000191,0.0,0.006274544744523676,0.006274544744523676,0.0,0.0,0.0
"Blumenauer, Earl",Democrat,House,0,3750,3750,4000,0,6000,17500,794102.4,H6OR03064,B000574,0.0,0.004722312890629722,0.004722312890629722,0.005037133750005037,0.0,0.0075557006250075555
"Schrader, Kurt",Democrat,House,0,3250,3250,0,0,1000,7500,1075365.48,H8OR05107,S001180,0.0,0.0030222283125547235,0.0030222283125547235,0.0,0.0,0.0009299164038629918
"Murphy, Patrick J",Democrat,House,0,10000,10000,0,0,2000,22000,22000.0,H2FL22072,M001191,0.0,0.45454545454545453,0.45454545454545453,0.0,0.0,0.09090909090909091
"Barletta, Lou",Republican,House,0,5000,5000,12750,0,0,22750,318591.78,H2PA11098,B001269,0.0,0.0156940646742361,0.0156940646742361,0.04001986491930206,0.0,0.0
"Marino, Tom",Republican,House,0,5000,5000,1000,0,0,11000,134486.2,H0PA10078,M001179,0.0,0.03717853579028926,0.03717853579028926,0.007435707158057852,0.0,0.0
"Yarmuth, John A",Democrat,House,0,2000,2000,0,0,10000,14000,677499.91,H6KY03124,Y000062,0.0,0.002952029912446778,0.002952029912446778,0.0,0.0,0.01476014956223389
"Thompson, Mike",Democrat,House,0,4000,4000,1000,0,6000,15000,932607.67,H8CA01109,T000460,0.0,0.0042890490059984175,0.0042890490059984175,0.0010722622514996044,0.0,0.006433573508997626
"Sewell, Terri A",Democrat,House,0,15000,15000,0,0,0,30000,357855.0,H0AL07086,S001185,0.0,0.041916418661189586,0.041916418661189586,0.0,0.0,0.0
"Aderholt, Robert B",Republican,House,0,15000,15000,3000,0,2000,35000,277995.0,H6AL04098,A000055,0.0,0.05395780499649274,0.05395780499649274,0.010791560999298549,0.0,0.007194373999532365
"Woodall, Rob",Republican,House,0,7500,7500,9500,0,1000,25500,211818.0,H0GA07133,W000810,0.0,0.03540775571481177,0.03540775571481177,0.04484982390542824,0.0,0.004721034095308236
"Westmoreland, Lynn A",Republican,House,0,10000,10000,7500,0,0,27500,340831.4,H4GA08067,W000796,0.0,0.029340019728229264,0.029340019728229264,0.022005014796171948,0.0,0.0
"Graves, Tom",Republican,House,0,10000,10000,10000,0,1000,31000,434806.49,H0GA09030,G000560,0.0,0.022998736748386622,0.022998736748386622,0.022998736748386622,0.0,0.002299873674838662
"Bishop, Sanford",Democrat,House,0,10000,10000,0,0,7500,27500,835051.08,H2GA02031,B000490,0.0,0.011975315330410687,0.011975315330410687,0.0,0.0,0.008981486497808016
"Price, Tom",Republican,House,0,10000,10000,12000,0,9000,41000,938869.25,H4GA06087,P000591,0.0,0.010651110364941657,0.010651110364941657,0.012781332437929989,0.0,0.009585999328447491
"Miller, Jeff",Republican,House,0,9000,9000,0,0,0,18000,280448.85,H2FL01100,M001144,0.0,0.03209141346095732,0.03209141346095732,0.0,0.0,0.0
"Roby, Martha",Republican,House,0,5000,5000,8000,0,0,18000,361615.7,H0AL02087,R000591,0.0,0.01382683329291289,0.01382683329291289,0.022122933268660626,0.0,0.0
"Scott, David",Democrat,House,0,5000,5000,3500,0,3000,16500,697547.22,H2GA13012,S001157,0.0,0.007167973517262387,0.007167973517262387,0.005017581462083671,0.0,0.004300784110357433
"Brooks, Mo",Republican,House,0,4000,4000,4000,0,1000,13000,292995.13,H0AL05163,B001274,0.0,0.013652104046917093,0.013652104046917093,0.013652104046917093,0.0,0.0034130260117292734
"Johnson, Hank",Democrat,House,0,3500,3500,1000,0,2000,10000,387931.79,H6GA04129,J000288,0.0,0.00902220465097743,0.00902220465097743,0.002577772757422123,0.0,0.005155545514844246
"Roberts, Pat",Republican,Senate,0,5000,5000,0,0,0,10000,10000.0,S6KS00080,R000307,0.0,0.5,0.5,0.0,0.0,0.0
"Scott, Austin",Republican,House,0,2500,2500,6000,0,0,11000,231644.0,H0GA08099,S001189,0.0,0.010792422855761426,0.010792422855761426,0.025901814853827424,0.0,0.0
"Cochran, Thad",Republican,Senate,0,1000,1000,0,0,0,2000,2000.0,S8MS00055,C000567,0.0,0.5,0.5,0.0,0.0,0.0
"Johnson, Sam",Republican,House,0,1000,7400,13300,0,3000,24700,608565.57,H2TX03118,J000174,0.0,0.0016432083070358385,0.012159741472065205,0.021854670483576654,0.0,0.004929624921107515
"Kirkpatrick, Ann",Democrat,House,0,1000,1000,3500,0,1500,7000,847586.95,H8AZ01104,K000368,0.0,0.0011798199582945443,0.0011798199582945443,0.004129369854030905,0.0,0.0017697299374418165
"Webster, Daniel",Republican,House,0,500,500,11000,0,0,12000,449935.82,H0FL08208,W000806,0.0,0.0011112696028513578,0.0011112696028513578,0.02444793126272987,0.0,0.0
"Moore, Gwen",Democrat,House,0,2000,0,0,0,1000,3000,414627.0,H4WI04183,M001160,0.0,0.004823612548145683,0.0,0.0,0.0,0.0024118062740728415
"Baldwin, Tammy",Democrat,House,0,1000,2000,0,0,2500,5500,352081.0,H8WI00018,B001230,0.0,0.0028402555093856243,0.0056805110187712485,0.0,0.0,0.00710063877346406
"Duffy, Sean P",Republican,House,0,4500,4000,12500,0,1000,22000,480545.0,H0WI07051,D000614,0.0,0.009364367541021133,0.008323882258685451,0.026012132058392035,0.0,0.0020809705646713627
"Paulsen, Erik",Republican,House,0,7500,7500,7000,0,3500,25500,841069.76,H8MN03077,P000594,0.0,0.008917215142772461,0.008917215142772461,0.008322734133254297,0.0,0.004161367066627148
"Kline, John",Republican,House,0,4000,4000,12000,0,3000,23000,23000.0,H8MN06047,K000363,0.0,0.17391304347826086,0.17391304347826086,0.5217391304347826,0.0,0.13043478260869565
"DeGette, Diana",Democrat,House,0,4500,4500,750,0,2000,11750,501306.8,H6CO01141,D000197,0.0,0.008976538917884217,0.008976538917884217,0.0014960898196473697,0.0,0.0039895728523929854
"Perlmutter, Ed",Democrat,House,0,3500,3500,1500,0,5000,13500,1121260.87,H6CO07023,P000593,0.0,0.0031214859036327557,0.0031214859036327557,0.0013377796729854667,0.0,0.004459265576618222
"Heinrich, Martin",Democrat,House,0,3000,13000,4500,0,2000,22500,980798.6,H8NM01224,H001046,0.0,0.003058731935384084,0.01325450505333103,0.004588097903076126,0.0,0.0020391546235893894
"Walz, Tim",Democrat,House,0,2000,3000,0,0,0,5000,751770.65,H6MN01174,W000799,0.0,0.0026603858503920046,0.003990578775588007,0.0,0.0,0.0
"Tipton, Scott",Republican,House,0,2000,2000,8500,0,0,12500,191700.0,H6CO03139,T000470,0.0,0.010432968179447054,0.010432968179447054,0.04434011476264997,0.0,0.0
"McCollum, Betty",Democrat,House,0,2000,2000,0,0,0,4000,410315.06,H0MN04049,M001143,0.0,0.004874303175710879,0.004874303175710879,0.0,0.0,0.0
"Reichert, Dave",Republican,House,0,1000,1000,7000,0,7000,16000,1183188.84,H4WA08071,R000578,0.0,0.0008451736241866513,0.0008451736241866513,0.005916215369306559,0.0,0.005916215369306559
"McDermott, Jim",Democrat,House,0,500,500,0,0,1000,2000,267758.16,H8WA07132,M000404,0.0,0.001867356722200362,0.001867356722200362,0.0,0.0,0.003734713444400724
"Ribble, Reid",Republican,House,0,0,1000,10000,0,0,11000,274900.0,H0WI08075,R000587,0.0,0.0,0.0036376864314296106,0.036376864314296105,0.0,0.0
"Cuellar, Henry",Democrat,House,0,0,6500,20000,0,0,26500,572727.42,H2TX23082,C001063,0.0,0.0,0.011349203430839751,0.03492062594104539,0.0,0.0
"Neugebauer, Randy",Republican,House,0,0,6000,20600,0,2000,28600,580845.36,H4TX19102,N000182,0.0,0.0,0.01032977176575879,0.03546554972910518,0.0,0.0034432572552529303
"Engel, Eliot",Democrat,House,0,0,1000,0,0,5000,6000,428344.6,H8NY19058,E000179,0.0,0.0,0.0023345689428558225,0.0,0.0,0.011672844714279111
"Farenthold, Blake",Republican,House,0,0,1000,13000,0,0,14000,61481.2,H0TX27061,F000460,0.0,0.0,0.01626513470784565,0.21144675120199347,0.0,0.0
"Flores, Bill",Republican,House,0,0,4477,15000,0,1000,20477,297897.34,H0TX17104,F000461,0.0,0.0,0.015028667258324628,0.050352916880694536,0.0,0.0033568611253796355
"Marchant, Kenny",Republican,House,0,0,9500,17000,0,1000,27500,371436.5,H4TX24094,M001158,0.0,0.0,0.025576377119642255,0.045768253793044035,0.0,0.0026922502231202373
"Johnson, Eddie Bernice",Democrat,House,0,0,4998,0,0,0,4998,353495.82,H2TX00015,J000126,0.0,0.0,0.014138781046972493,0.0,0.0,0.0
"Olson, Pete",Republican,House,0,0,3000,29000,0,2000,34000,487475.45,H8TX22107,O000168,0.0,0.0,0.006154156070833926,0.059490175351394614,0.0,0.004102770713889284
"Smith, Lamar",Republican,House,0,0,2000,24400,0,4000,30400,653316.1,H6TX21012,S000583,0.0,0.0,0.0030613052395310632,0.037347923922278974,0.0,0.0061226104790621265
"Culberson, John",Republican,House,0,0,2000,37000,0,0,39000,339320.52,H0TX07055,C001048,0.0,0.0,0.005894132191003361,0.10904144553356218,0.0,0.0
"Pompeo, Mike",Republican,House,0,0,3500,23000,0,0,26500,294480.0,H0KS04051,P000602,0.0,0.0,0.011885357239880467,0.07810377614778592,0.0,0.0
"Cleaver, Emanuel",Democrat,House,0,0,4000,0,0,0,4000,356527.57,H4MO05234,C001061,0.0,0.0,0.011219328704369202,0.0,0.0,0.0
"Jenkins, Lynn",Republican,House,0,0,1750,9000,0,0,10750,686742.63,H8KS02090,J000290,0.0,0.0,0.002548261784767898,0.013105346321663474,0.0,0.0
"Huelskamp, Tim",Republican,House,0,0,1750,8500,0,0,10250,238948.0,H6KS01146,H001057,0.0,0.0,0.007323769188275273,0.03557259320019419,0.0,0.0
"Carney, John",Democrat,House,0,0,5000,0,0,2500,7500,661671.03,H0DE01017,C001083,0.0,0.0,0.007556625231121271,0.0,0.0,0.0037783126155606357
"Pascrell, Bill Jr",Democrat,House,0,0,2000,0,0,6000,8000,743200.0,H6NJ08118,P000096,0.0,0.0,0.002691065662002153,0.0,0.0,0.008073196986006458
"Collins, Susan M",Republican,Senate,0,0,2000,0,0,1000,3000,3000.0,S6ME00159,C001035,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
"LoBiondo, Frank",Republican,House,0,0,1000,0,0,3000,4000,643427.05,H2NJ02037,L000554,0.0,0.0,0.0015541777424495906,0.0,0.0,0.004662533227348773
"Udall, Tom",Democrat,Senate,0,0,2500,2000,0,0,4500,4500.0,H8NM03097,U000039,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0
"Lankford, James",Republican,House,0,0,0,33250,0,0,33250,185768.0,H0OK05114,L000575,0.0,0.0,0.0,0.17898669307954007,0.0,0.0
"Cole, Tom",Republican,House,0,0,0,38000,0,2000,40000,337900.0,H2OK04055,C001053,0.0,0.0,0.0,0.11245930748742232,0.0,0.005918910920390648
"Mica, John L",Republican,House,0,0,0,14000,0,13000,27000,716399.01,H2FL08055,M000689,0.0,0.0,0.0,0.019542182226075382,0.0,0.018146312067069997
"Kelly, Mike",Republican,House,0,0,0,11500,0,0,11500,271799.73,H0PA03271,K000376,0.0,0.0,0.0,0.04231056447333484,0.0,0.0
"Fitzpatrick, Michael G",Republican,House,0,0,0,7750,0,0,7750,419831.11,H4PA08074,F000451,0.0,0.0,0.0,0.01845980399118112,0.0,0.0
"Costa, Jim",Democrat,House,0,0,0,24000,0,0,24000,800085.34,H4CA20082,C001059,0.0,0.0,0.0,0.029996800091350258,0.0,0.0
"Ross, Dennis",Republican,House,0,0,0,14000,0,3000,17000,517218.0,H0FL12101,R000593,0.0,0.0,0.0,0.02706789013530078,0.0,0.005800262171850167
"Rohrabacher, Dana",Republican,House,0,0,0,3000,0,0,3000,98350.0,H8CA42061,R000409,0.0,0.0,0.0,0.030503304524656837,0.0,0.0
"Green, Al",Democrat,House,0,0,0,1000,0,0,1000,217050.0,H4TX09095,G000553,0.0,0.0,0.0,0.0046072333563695,0.0,0.0
"Ros-Lehtinen, Ileana",Republican,House,0,0,0,1000,0,2000,3000,478400.0,H0FL18025,R000435,0.0,0.0,0.0,0.0020903010033444815,0.0,0.004180602006688963
"Payne, Donald M",Democrat,House,0,0,0,1000,0,0,1000,1000.0,H2NJ10154,P000604,0.0,0.0,0.0,1.0,0.0,0.0
"McClintock, Tom",Republican,House,0,0,0,12000,0,0,12000,140627.67,H8CA04152,M001177,0.0,0.0,0.0,0.0853317131685393,0.0,0.0
"Wilson, Joe",Republican,House,0,0,0,4000,0,0,4000,454222.95,H2SC02059,W000795,0.0,0.0,0.0,0.008806248121104405,0.0,0.0
"Sires, Albio",Democrat,House,0,0,0,3000,0,0,3000,307990.72,H6NJ13191,S001165,0.0,0.0,0.0,0.00974055322186331,0.0,0.0
"Flake, Jeff",Republican,House,0,0,0,4500,0,0,4500,4500.0,S2AZ00141,F000444,0.0,0.0,0.0,1.0,0.0,0.0
"Walorski, Jackie",Republican,House,0,0,0,10000,0,0,10000,229975.0,H0IN02190,W000813,0.0,0.0,0.0,0.043482987281226224,0.0,0.0
"Gibson, Chris",Republican,House,0,0,0,5000,0,1000,6000,249662.7,H0NY20095,G000564,0.0,0.0,0.0,0.020027020455999234,0.0,0.004005404091199847
"Gosar, Paul",Republican,House,0,0,0,3000,0,0,3000,330100.0,H0AZ01259,G000565,0.0,0.0,0.0,0.009088155104513784,0.0,0.0
"Rigell, Scott",Republican,House,0,0,0,8000,0,0,8000,309770.0,H0VA02084,R000589,0.0,0.0,0.0,0.0258256125512477,0.0,0.0
"Hanna, Richard",Republican,House,0,0,0,7000,0,1000,8000,215752.61,H8NY24066,H001051,0.0,0.0,0.0,0.03244456695100931,0.0,0.004634938135858473
"Posey, Bill",Republican,House,0,0,0,2000,0,2000,4000,512783.05,H8FL15107,P000599,0.0,0.0,0.0,0.0039002849255645247,0.0,0.0039002849255645247
"Heck, Joe",Republican,House,0,0,0,14750,0,0,14750,507686.91,H0NV03058,H001055,0.0,0.0,0.0,0.029053339192850178,0.0,0.0
"Crenshaw, Ander ",Republican,House,0,0,0,1000,0,0,1000,237458.95,H0FL04066,C001045,0.0,0.0,0.0,0.004211254197830825,0.0,0.0
"Rooney, Tom",Republican,House,0,0,0,6500,0,1500,8000,531029.99,H8FL16022,R000583,0.0,0.0,0.0,0.012240363298502218,0.0,0.0028246992227312813
"Crist, Charlie",Independent,Senate,0,0,0,1000,0,0,1000,1000.0,H6FL13205,C001111,0.0,0.0,0.0,1.0,0.0,0.0
"Franks, Trent",Republican,House,0,0,0,1000,0,2000,3000,205195.59,H4AZ04024,F000448,0.0,0.0,0.0,0.0048733990823097125,0.0,0.009746798164619425
"Schweikert, David",Republican,House,0,0,0,5000,0,0,5000,315072.05,H4AZ06045,S001183,0.0,0.0,0.0,0.015869386065822087,0.0,0.0
"Nugent, Richard",Republican,House,0,0,0,2500,0,0,2500,262527.56,H0FL05139,N000185,0.0,0.0,0.0,0.009522809719482404,0.0,0.0
"Johnson, Bill",Republican,House,0,0,0,1000,0,0,1000,160780.0,H0OH06189,J000292,0.0,0.0,0.0,0.006219679064560269,0.0,0.0
"Diaz-Balart, Mario",Republican,House,0,0,0,1000,0,1000,2000,378250.0,H2FL25018,D000600,0.0,0.0,0.0,0.0026437541308658294,0.0,0.0026437541308658294
"Rothfus, Keith J",Republican,House,0,0,0,750,0,0,750,94700.0,H0PA04220,R000598,0.0,0.0,0.0,0.00791974656810982,0.0,0.0
"Nadler, Jerrold",Democrat,House,0,0,0,5000,0,0,5000,442370.0,H2NY17071,N000002,0.0,0.0,0.0,0.011302755611818162,0.0,0.0
"Bilirakis, Gus",Republican,House,0,0,0,1000,0,3000,4000,311097.72,H6FL09070,B001257,0.0,0.0,0.0,0.0032144240722818546,0.0,0.009643272216845564
"Foster, Bill",Democrat,House,0,0,0,0,250,7250,7500,950108.66,H8IL14067,F000454,0.0,0.0,0.0,0.0,0.0002631277984562313,0.007630706155230708
"Blumenthal, Richard",Democrat,Senate,0,0,0,0,0,5000,5000,886009.0,S0CT00177,B001277,0.0,0.0,0.0,0.0,0.0,0.005643283533237247
"Leahy, Patrick",Democrat,Senate,0,0,0,0,0,5750,5750,1008886.0,S4VT00017,L000174,0.0,0.0,0.0,0.0,0.0,0.005699355526788953
"Feinstein, Dianne",Democrat,Senate,0,0,0,0,0,3000,3000,3000.0,S0CA00199,F000062,0.0,0.0,0.0,0.0,0.0,1.0
"Smith, Adam",Democrat,House,0,0,0,0,0,10000,10000,533590.26,H6WA09025,S000510,0.0,0.0,0.0,0.0,0.0,0.018740971771111413
"Schiff, Adam",Democrat,House,0,0,0,0,0,7000,7000,493500.0,H0CA27085,S001150,0.0,0.0,0.0,0.0,0.0,0.014184397163120567
"Garamendi, John",Democrat,House,0,0,0,0,0,2000,2000,630523.74,H0CA10149,G000559,0.0,0.0,0.0,0.0,0.0,0.0031719662133578032
"Maloney, Carolyn B",Democrat,House,0,0,0,0,0,4500,4500,875808.71,H2NY14037,M000087,0.0,0.0,0.0,0.0,0.0,0.005138108297644129
"Slaughter, Louise M",Democrat,House,0,0,0,0,0,4000,4000,507573.76,H6NY03031,S000480,0.0,0.0,0.0,0.0,0.0,0.007880628029313415
"Cooper, Jim",Democrat,House,0,0,0,0,0,4000,4000,348005.0,H2TN05131,C000754,0.0,0.0,0.0,0.0,0.0,0.01149408772862459
"Sherman, Brad",Democrat,House,0,0,0,0,0,1000,1000,547836.97,H6CA24113,S000344,0.0,0.0,0.0,0.0,0.0,0.0018253605630156725
"Lipinski, Daniel",Democrat,House,0,0,0,0,0,4000,4000,492266.66,H4IL03077,L000563,0.0,0.0,0.0,0.0,0.0,0.00812567724980603
"Cohen, Steve",Democrat,House,0,0,0,0,0,3000,3000,3000.0,H6TN09068,C001068,0.0,0.0,0.0,0.0,0.0,1.0
"Kaptur, Marcy",Democrat,House,0,0,0,0,0,3000,3000,398152.42,H2OH09031,K000009,0.0,0.0,0.0,0.0,0.0,0.007534802877752194
"Hunter, Duncan D",Republican,House,0,0,0,0,0,3000,3000,437579.35,H8CA52052,H001048,0.0,0.0,0.0,0.0,0.0,0.0068558993928758295
"Merkley, Jeff",Democrat,Senate,0,0,0,0,0,3000,3000,3000.0,S8OR00207,M001176,0.0,0.0,0.0,0.0,0.0,1.0
"Ellison, Keith",Democrat,House,0,0,0,0,0,2000,2000,338592.35,H6MN05183,E000288,0.0,0.0,0.0,0.0,0.0,0.0059068079949236895
"Speier, Jackie",Democrat,House,0,0,0,0,0,2000,2000,395988.11,H8CA12171,S001175,0.0,0.0,0.0,0.0,0.0,0.005050656697747819
"Menendez, Robert",Democrat,Senate,0,0,0,0,0,2000,2000,2000.0,H2NJ13075,M000639,0.0,0.0,0.0,0.0,0.0,1.0
"Deutch, Ted",Democrat,House,0,0,0,0,0,2000,2000,590413.15,H0FL19080,D000610,0.0,0.0,0.0,0.0,0.0,0.0033874584263578816
"Eshoo, Anna",Democrat,House,0,0,0,0,0,4000,4000,769648.49,H8CA12098,E000215,0.0,0.0,0.0,0.0,0.0,0.0051971777401915
"Higgins, Brian M",Democrat,House,0,0,0,0,0,2000,2000,461869.67,H4NY27076,H001038,0.0,0.0,0.0,0.0,0.0,0.004330225883851607
"Capps, Lois",Democrat,House,0,0,0,0,0,5000,5000,417755.8,H8CA22089,C001036,0.0,0.0,0.0,0.0,0.0,0.011968714737174205
"Matsui, Doris",Democrat,House,0,0,0,0,0,7000,7000,566780.0,H6CA05195,M001163,0.0,0.0,0.0,0.0,0.0,0.012350471082254138
"Grayson, Alan",Democrat,House,0,0,0,0,0,2000,2000,711532.97,H6FL08213,G000556,0.0,0.0,0.0,0.0,0.0,0.002810832504360269
"Chu, Judy",Democrat,House,0,0,0,0,0,2000,2000,672085.0,H0CA32101,C001080,0.0,0.0,0.0,0.0,0.0,0.0029758140711368354
"Brown, Corrine",Democrat,House,0,0,0,0,0,2000,2000,51234.0,S0FL00403,B000911,0.0,0.0,0.0,0.0,0.0,0.03903657727290471
"Titus, Dina",Democrat,House,0,0,0,0,0,2000,2000,1000980.03,H8NV03036,T000468,0.0,0.0,0.0,0.0,0.0,0.001998041859036888
"Roybal-Allard, Lucille",Democrat,House,0,0,0,0,0,2000,2000,330175.86,H2CA33048,R000486,0.0,0.0,0.0,0.0,0.0,0.006057378028787447
"Schakowsky, Jan",Democrat,House,0,0,0,0,0,1000,1000,370845.0,H8IL09067,S001145,0.0,0.0,0.0,0.0,0.0,0.002696544378379107
"Lofgren, Zoe",Democrat,House,0,0,0,0,0,2000,2000,397666.49,H4CA16049,L000397,0.0,0.0,0.0,0.0,0.0,0.0050293400381812405
"Farr, Sam",Democrat,House,0,0,0,0,0,500,500,396116.33,H4CA17021,F000030,0.0,0.0,0.0,0.0,0.0,0.001262255459147569
