Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Courtney, Joe",Democrat,House,0,4000,0,0,0,3000,7000,718766.06,H2CT02112,C001069,0.0,0.005565093042929712,0.0,0.0,0.0,0.004173819782197284
"Larson, John B",Democrat,House,0,2000,0,0,0,7000,9000,1130771.16,H8CT01046,L000557,0.0,0.0017687044653668035,0.0,0.0,0.0,0.006190465628783812
"Tsongas, Niki",Democrat,House,0,2000,0,0,0,5000,7000,388674.8,H8MA05143,T000465,0.0,0.005145689918667225,0.0,0.0,0.0,0.012864224796668064
"Lynch, Stephen F",Democrat,House,0,2000,0,0,0,2000,4000,362520.0,H2MA09072,L000562,0.0,0.005516936996579499,0.0,0.0,0.0,0.005516936996579499
"DeLauro, Rosa L",Democrat,House,0,1000,0,0,0,0,1000,584172.15,H0CT03072,D000216,0.0,0.00171182416005282,0.0,0.0,0.0,0.0
"Jordan, Jim",Republican,House,0,8000,14000,15000,0,0,37000,354896.05,H6OH04082,J000289,0.0,0.022541811891115725,0.03944817080945252,0.04226589729584198,0.0,0.0
"Perry, Scott",Republican,House,0,17000,17000,21000,0,0,55000,369850.37,H2PA04135,P000605,0.0,0.04596453425205442,0.04596453425205442,0.056779718781949574,0.0,0.0
"Dent, Charlie",Republican,House,0,17000,17000,22000,0,13000,69000,1037404.99,H4PA15087,D000604,0.0,0.016387042826929144,0.016387042826929144,0.021206761305437714,0.0,0.012531268044122286
"Payne, Donald M Jr",Democrat,House,0,6000,6000,3000,0,0,15000,399729.84,H2NJ10154,P000604,0.0,0.015010137847101932,0.015010137847101932,0.007505068923550966,0.0,0.0
"LoBiondo, Frank",Republican,House,0,5000,5000,3500,0,7000,20500,1147307.12,H2NJ02037,L000554,0.0,0.004358031003939032,0.004358031003939032,0.0030506217027573223,0.0,0.0061012434055146446
"Turner, Michael R",Republican,House,0,3500,3500,11000,0,9500,27500,525290.0,H2OH03067,T000463,0.0,0.00666298616002589,0.00666298616002589,0.020940813645795656,0.0,0.0180852481486417
"Garrett, Scott",Republican,House,0,3000,3000,13000,0,0,19000,746457.51,H8NJ05052,G000548,0.0,0.004018982942512026,0.004018982942512026,0.017415592750885445,0.0,0.0
"Boyle, Brendan",Democrat,House,0,7000,7000,1000,0,2000,17000,715499.88,H4PA13199,B001296,0.0,0.009783369914751068,0.009783369914751068,0.001397624273535867,0.0,0.002795248547071734
"Casey, Bob",Democrat,Senate,0,4000,7500,0,0,0,11500,11500.0,S6PA00217,C001070,0.0,0.34782608695652173,0.6521739130434783,0.0,0.0,0.0
"Pitts, Joe",Republican,House,0,3500,3500,6500,0,5500,19000,381500.0,H6PA16197,P000373,0.0,0.009174311926605505,0.009174311926605505,0.01703800786369594,0.0,0.014416775884665793
"Rounds, Mike",Republican,Senate,0,3500,2500,1500,0,0,7500,7500.0,S4SD00049,R000605,0.0,0.4666666666666667,0.3333333333333333,0.2,0.0,0.0
"Franken, Al",Democrat,Senate,0,5000,4000,0,0,0,9000,9000.0,S8MN00438,F000457,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
"Bonamici, Suzanne",Democrat,House,0,10000,10000,0,0,2000,22000,516908.53,H2OR01133,B001278,0.0,0.01934578251204328,0.01934578251204328,0.0,0.0,0.0038691565024086562
"Blumenauer, Earl",Democrat,House,0,10250,10250,0,0,10000,30500,909427.43,H6OR03064,B000574,0.0,0.011270827843844559,0.011270827843844559,0.0,0.0,0.01099592960375079
"Merkley, Jeff",Democrat,Senate,0,1500,1500,0,0,0,3000,3000.0,S8OR00207,M001176,0.0,0.5,0.5,0.0,0.0,0.0
"Smucker, Lloyd",Republican,House,0,6000,6000,17000,0,1000,30000,506473.0,H6PA16320,S001199,0.0,0.011846633482929988,0.011846633482929988,0.033565461534968304,0.0,0.001974438913821665
"Cartwright, Matt",Democrat,House,0,3500,3500,0,0,2000,9000,436072.07,H2PA17079,C001090,0.0,0.008026196220271571,0.008026196220271571,0.0,0.0,0.004586397840155183
"Thompson, Mike",Democrat,House,0,6000,6000,5000,0,6000,23000,1270995.03,H8CA01109,T000460,0.0,0.004720710827641867,0.004720710827641867,0.003933925689701556,0.0,0.004720710827641867
"Sessions, Pete",Republican,House,0,2000,12000,40500,0,5000,59500,1254854.96,H2TX03126,S000250,0.0,0.0015938096941498323,0.009562858164898994,0.03227464630653411,0.0,0.003984524235374581
"Palmer, Gary",Republican,House,0,15000,15000,1500,0,0,31500,285264.0,H4AL06098,P000609,0.0,0.05258287060407202,0.05258287060407202,0.005258287060407201,0.0,0.0
"Price, Tom",Republican,House,0,12500,12500,14500,0,6000,45500,1332123.53,H4GA06087,P000591,0.0,0.00938351415502735,0.00938351415502735,0.010884876419831725,0.0,0.004504086794413127
"Woodall, Rob",Republican,House,0,12000,12000,11000,0,2000,37000,437192.26,H0GA07133,W000810,0.0,0.027447878423099255,0.027447878423099255,0.025160555221174316,0.0,0.004574646403849876
"Collins, Doug",Republican,House,0,11000,11000,10000,0,0,32000,721235.45,H2GA09150,C001093,0.0,0.01525160750209935,0.01525160750209935,0.013865097729181227,0.0,0.0
"Aderholt, Robert B",Republican,House,0,10000,10000,7500,0,5000,32500,953802.12,H6AL04098,A000055,0.0,0.010484354972916185,0.010484354972916185,0.007863266229687138,0.0,0.005242177486458092
"Graves, Tom",Republican,House,0,11000,11000,19500,0,5000,46500,808625.0,H0GA09030,G000560,0.0,0.01360333900139125,0.01360333900139125,0.024115010047920854,0.0,0.006183335909723296
"Scott, David",Democrat,House,0,10000,10000,6000,0,0,26000,1051356.36,H2GA13012,S001157,0.0,0.009511522810400842,0.009511522810400842,0.005706913686240505,0.0,0.0
"Hice, Jody",Republican,House,0,10000,10000,4000,0,0,24000,202379.25,H0GA07125,H001071,0.0,0.04941218034951706,0.04941218034951706,0.01976487213980682,0.0,0.0
"Scott, Austin",Republican,House,0,10000,10000,10000,0,1000,31000,674442.26,H0GA08099,S001189,0.0,0.014827066144995125,0.014827066144995125,0.014827066144995125,0.0,0.0014827066144995126
"Gaetz, Matt",Republican,House,0,5500,5500,5000,0,0,16000,230250.0,H6FL01119,G000578,0.0,0.023887079261672096,0.023887079261672096,0.021715526601520086,0.0,0.0
"Brooks, Mo",Republican,House,0,7500,7500,0,0,3500,18500,260033.21,H0AL05163,B001274,0.0,0.028842469775302932,0.028842469775302932,0.0,0.0,0.013459819228474702
"Johnson, Sam",Republican,House,0,5000,7200,21000,0,2000,35200,816076.23,H2TX03118,J000174,0.0,0.006126878612798219,0.008822705202429434,0.025732890173752517,0.0,0.0024507514451192875
"Westmoreland, Lynn A",Republican,House,0,5000,5000,4000,0,1000,15000,274130.47,H4GA08067,W000796,0.0,0.01823949012307899,0.01823949012307899,0.01459159209846319,0.0,0.0036478980246157974
"Roskam, Peter",Republican,House,0,5000,5000,19500,0,7000,36500,1572997.08,H6IL06117,R000580,0.0,0.0031786454428764737,0.0031786454428764737,0.012396717227218247,0.0,0.004450103620027063
"Gallagher, Mike",Republican,House,0,7000,8500,11000,0,2000,28500,606126.06,H6WI08155,G000579,0.0,0.011548752746252156,0.014023485477591904,0.018148040029824817,0.0,0.0032996436417863304
"Lewis, John",Democrat,House,0,3500,3500,0,0,2000,9000,619550.0,H6GA05217,L000287,0.0,0.0056492615608102655,0.0056492615608102655,0.0,0.0,0.003228149463320152
"Harris, Kamala",Democrat,Senate,0,2500,2500,0,0,0,5000,865472.0,S6CA00584,H001075,0.0,0.0028885972047622568,0.0028885972047622568,0.0,0.0,0.0
"Taylor, Scott",Republican,House,0,2500,2500,7500,0,1000,13500,307699.95,H0VA02118,T000477,0.0,0.008124798200324699,0.008124798200324699,0.024374394600974097,0.0,0.0032499192801298798
"Hurt, Robert",Republican,House,0,2500,2500,10000,0,3500,18500,325750.0,H0VA05095,H001060,0.0,0.007674597083653108,0.007674597083653108,0.03069838833461243,0.0,0.010744435917114352
"Carter, John",Republican,House,0,2000,9000,10500,0,2000,23500,614480.1,H2TX31044,C001051,0.0,0.0032547840035828664,0.014646528016122899,0.017087616018810047,0.0,0.0032547840035828664
"Rigell, Scott",Republican,House,0,1250,1250,2000,0,4500,9000,173755.0,H0VA02084,R000589,0.0,0.0071940375816523265,0.0071940375816523265,0.011510460130643722,0.0,0.025898535293948376
"Knight, Steve",Republican,House,0,1000,1000,33500,0,8500,44000,1032743.66,H4CA25123,K000387,0.0,0.0009682944942988079,0.0009682944942988079,0.032437865559010064,0.0,0.008230503201539867
"Warner, Mark",Democrat,Senate,0,1000,1000,0,0,0,2000,2000.0,S6VA00093,W000805,0.0,0.5,0.5,0.0,0.0,0.0
"Lipinski, Daniel",Democrat,House,0,1000,2000,3500,0,8000,14500,642562.74,H4IL03077,L000563,0.0,0.0015562682641698147,0.0031125365283396294,0.005446938924594352,0.0,0.012450146113358517
"Johnson, Hank",Democrat,House,0,1000,1000,0,0,2500,4500,441530.0,H6GA04129,J000288,0.0,0.002264851765451951,0.002264851765451951,0.0,0.0,0.005662129413629878
"Zeldin, Lee",Republican,House,0,1000,1000,24000,0,6000,32000,1302267.28,H8NY01148,Z000017,0.0,0.0007678915191664801,0.0007678915191664801,0.018429396459995525,0.0,0.004607349114998881
"Grothman, Glenn S",Republican,House,0,3000,5000,12500,0,5500,26000,290845.95,H4WI06048,G000576,0.0,0.010314738781819035,0.017191231303031726,0.04297807825757931,0.0,0.018910354433334896
"Kelly, Robin",Democrat,House,0,1500,0,0,0,2000,3500,686187.74,H2IL02172,K000385,0.0,0.002185990673631097,0.0,0.0,0.0,0.002914654231508129
"Pocan, Mark",Democrat,House,0,2000,6000,0,0,4000,12000,614145.0,H2WI02124,P000607,0.0,0.003256559932914865,0.009769679798744596,0.0,0.0,0.00651311986582973
"Walz, Tim",Democrat,House,0,3500,2500,1500,0,4000,11500,773720.0,H6MN01174,W000799,0.0,0.0045236002688311015,0.0032311430491650727,0.0019386858294990436,0.0,0.005169828878664116
"DeGette, Diana",Democrat,House,0,8500,8500,0,0,1500,18500,721239.3,H6CO01141,D000197,0.0,0.01178527015929387,0.01178527015929387,0.0,0.0,0.0020797535575224476
"Perlmutter, Ed",Democrat,House,0,7500,7500,10000,0,6500,31500,1193552.36,H6CO07023,P000593,0.0,0.006283762867345007,0.006283762867345007,0.008378350489793343,0.0,0.005445927818365672
"Emmer, Tom",Republican,House,0,4500,4500,9500,0,3000,21500,788730.0,H4MN06087,E000294,0.0,0.005705374462743905,0.005705374462743905,0.012044679421348244,0.0,0.0038035829751626032
"McCollum, Betty",Democrat,House,0,3500,3500,0,0,4000,11000,501107.24,H0MN04049,M001143,0.0,0.006984532891602205,0.006984532891602205,0.0,0.0,0.007982323304688234
"Lewis, Jason",Republican,House,0,2000,2000,7500,0,0,11500,272712.5,H6MN02149,L000587,0.0,0.007333730577072925,0.007333730577072925,0.02750148966402347,0.0,0.0
"Nolan, Rick",Democrat,House,0,2500,2500,0,0,3000,8000,1149756.94,H2MN08111,N000127,0.0,0.0021743726113103525,0.0021743726113103525,0.0,0.0,0.002609247133572423
"Udall, Tom",Democrat,Senate,0,2500,2500,0,0,0,5000,5000.0,H8NM03097,U000039,0.0,0.5,0.5,0.0,0.0,0.0
"Ellison, Keith",Democrat,House,0,2000,2000,0,0,0,4000,347350.0,H6MN05183,E000288,0.0,0.00575788109975529,0.00575788109975529,0.0,0.0,0.0
"Arrington, Jodey",Republican,House,0,1000,2000,28000,0,0,31000,398510.44,H6TX19099,A000375,0.0,0.0025093445481629037,0.005018689096325807,0.0702616473485613,0.0,0.0
"Marchant, Kenny",Republican,House,0,1000,6000,46000,0,0,53000,718664.82,H4TX24094,M001158,0.0,0.00139146925266218,0.00834881551597308,0.06400758562246028,0.0,0.0
"Klobuchar, Amy",Democrat,Senate,0,250,250,0,0,3000,3500,3500.0,S6MN00267,K000367,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.8571428571428571
"Blum, Rod",Republican,House,0,0,4000,10000,0,3000,17000,679422.28,H2IA01055,B001294,0.0,0.0,0.0058873547685248115,0.01471838692131203,0.0,0.004415516076393609
"Ribble, Reid",Republican,House,0,0,2500,6000,0,3500,12000,365200.0,H0WI08075,R000587,0.0,0.0,0.006845564074479737,0.01642935377875137,0.0,0.009583789704271631
"Ernst, Joni",Republican,Senate,0,0,2000,0,0,0,2000,2000.0,S4IA00129,E000295,0.0,0.0,1.0,0.0,0.0,0.0
"Perdue, David",Republican,Senate,0,0,2000,0,0,1000,3000,3000.0,S4GA11285,P000612,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
"Johnson, Mike",Republican,House,0,0,2000,8500,0,0,10500,152000.0,H6LA04138,J000299,0.0,0.0,0.013157894736842105,0.05592105263157895,0.0,0.0
"Farenthold, Blake",Republican,House,0,0,1000,37000,0,1000,39000,506466.77,H0TX27061,F000460,0.0,0.0,0.00197446320120864,0.07305513844471968,0.0,0.00197446320120864
"Johnson, Eddie Bernice",Democrat,House,0,0,7000,0,0,0,7000,295651.34,H2TX00015,J000126,0.0,0.0,0.02367653736999805,0.0,0.0,0.0
"Smith, Lamar",Republican,House,0,0,3000,39500,0,2000,44500,805981.4,H6TX21012,S000583,0.0,0.0,0.003722170263482507,0.04900857513585301,0.0,0.002481446842321671
"Granger, Kay",Republican,House,0,0,2000,10000,0,8000,20000,647904.9,H6TX12060,G000377,0.0,0.0,0.0030868727802490768,0.015434363901245383,0.0,0.012347491120996307
"Poe, Ted",Republican,House,0,0,2000,25200,0,9000,36200,386710.44,H4TX02108,P000592,0.0,0.0,0.005171828306471374,0.06516503666153932,0.0,0.023273227379121183
"Culberson, John",Republican,House,0,0,1000,50500,0,4500,56000,567001.44,H0TX07055,C001048,0.0,0.0,0.0017636639511885545,0.089065029535022,0.0,0.007936487780348495
"Marshall, Roger",Republican,House,0,0,3000,7500,0,1000,11500,506899.6,H6KS01179,M001198,0.0,0.0,0.005918331756426717,0.014795829391066792,0.0,0.0019727772521422387
"Huelskamp, Tim",Republican,House,0,0,500,11000,0,0,11500,177520.43,H6KS01146,H001057,0.0,0.0,0.0028165772243791886,0.06196469893634215,0.0,0.0
"Heller, Dean",Republican,Senate,0,0,3000,6500,1000,4500,15000,15000.0,S2NV00183,H001041,0.0,0.0,0.2,0.43333333333333335,0.06666666666666667,0.3
"Cook, Paul",Republican,House,0,0,2000,2500,0,6000,10500,603841.19,H2CA08164,C001094,0.0,0.0,0.0033121291377953203,0.00414016142224415,0.0,0.00993638741338596
"Gardner, Cory",Republican,Senate,0,0,1000,6000,5500,500,13000,13000.0,S4CO00395,G000562,0.0,0.0,0.07692307692307693,0.46153846153846156,0.4230769230769231,0.038461538461538464
"Lucas, Frank D",Republican,House,0,0,0,31000,0,10000,41000,879592.22,H4OK06056,L000491,0.0,0.0,0.0,0.035243604132833284,0.0,0.011368904558978477
"Larsen, Rick",Democrat,House,0,0,0,8000,0,7000,15000,744998.5,H0WA02080,L000560,0.0,0.0,0.0,0.010738276654248298,0.0,0.00939599207246726
"Issa, Darrell",Republican,House,0,0,0,17500,0,10000,27500,870024.85,H0CA48024,I000056,0.0,0.0,0.0,0.020114367997649724,0.0,0.011493924570085556
"Green, Al",Democrat,House,0,0,0,2500,0,0,2500,216000.0,H4TX09095,G000553,0.0,0.0,0.0,0.011574074074074073,0.0,0.0
"Meeks, Gregory W",Democrat,House,0,0,0,2500,0,5000,7500,759300.0,H8NY06048,M001137,0.0,0.0,0.0,0.003292506255761886,0.0,0.006585012511523772
"LaMalfa, Doug",Republican,House,0,0,0,7500,0,0,7500,397575.99,H2CA02142,L000578,0.0,0.0,0.0,0.018864318240143223,0.0,0.0
"Engel, Eliot",Democrat,House,0,0,0,1000,0,0,1000,504507.55,H8NY19058,E000179,0.0,0.0,0.0,0.0019821308917973577,0.0,0.0
"Salmon, Matt",Republican,House,0,0,0,11000,0,3000,14000,14000.0,H2AZ06130,S000018,0.0,0.0,0.0,0.7857142857142857,0.0,0.21428571428571427
"Weber, Randy",Republican,House,0,0,0,36000,0,5000,41000,190050.0,H2TX14149,W000814,0.0,0.0,0.0,0.1894238358326756,0.0,0.026308866087871613
"Brady, Robert A",Democrat,House,0,0,0,4000,0,0,4000,363900.0,H8PA01153,B001227,0.0,0.0,0.0,0.010992030777686177,0.0,0.0
"Reichert, Dave",Republican,House,0,0,0,7500,2000,14000,23500,1000029.5,H4WA08071,R000578,0.0,0.0,0.0,0.007499778756526683,0.001999941001740449,0.01399958701218314
"Hunter, Duncan D",Republican,House,0,0,0,9500,0,7000,16500,799433.32,H8CA52052,H001048,0.0,0.0,0.0,0.011883417618870327,0.0,0.008756202456009715
"Maloney, Sean Patrick",Democrat,House,0,0,0,3500,0,4000,7500,1134498.31,H2NY22139,M001185,0.0,0.0,0.0,0.0030850640932202004,0.0,0.0035257875351088004
"Kline, John",Republican,House,0,0,0,5000,0,0,5000,283250.0,H8MN06047,K000363,0.0,0.0,0.0,0.0176522506619594,0.0,0.0
"Brown, Anthony",Democrat,House,0,0,0,2500,0,1000,3500,432853.65,H6MD04209,B001304,0.0,0.0,0.0,0.005775624163039863,0.0,0.002310249665215945
"Sires, Albio",Democrat,House,0,0,0,3500,0,0,3500,382421.3,H6NJ13191,S001165,0.0,0.0,0.0,0.009152209879522925,0.0,0.0
"McClintock, Tom",Republican,House,0,0,0,14000,0,0,14000,135094.45,H8CA04152,M001177,0.0,0.0,0.0,0.1036312002454579,0.0,0.0
"Schweikert, David",Republican,House,0,0,0,15000,0,0,15000,342550.0,H4AZ06045,S001183,0.0,0.0,0.0,0.04378922784994891,0.0,0.0
"Biggs, Andy",Republican,House,0,0,0,10000,0,0,10000,227400.5,H6AZ05083,B001302,0.0,0.0,0.0,0.043975277099214824,0.0,0.0
"Amodei, Mark",Republican,House,0,0,0,5000,0,1000,6000,398534.08,H2NV02395,A000369,0.0,0.0,0.0,0.012545978502014181,0.0,0.002509195700402836
"Roberts, Pat",Republican,Senate,0,0,0,2000,0,0,2000,2000.0,S6KS00080,R000307,0.0,0.0,0.0,1.0,0.0,0.0
"Amash, Justin",Republican,House,0,0,0,10000,0,0,10000,36200.0,H0MI03126,A000367,0.0,0.0,0.0,0.27624309392265195,0.0,0.0
"Yoho, Ted",Republican,House,0,0,0,7500,0,0,7500,190369.8,H2FL06109,Y000065,0.0,0.0,0.0,0.03939700519725293,0.0,0.0
"Tenney, Claudia",Republican,House,0,0,0,5000,0,0,5000,319585.0,H4NY22051,T000478,0.0,0.0,0.0,0.01564528998544988,0.0,0.0
"Davidson, Warren",Republican,House,0,0,0,5000,0,0,5000,199534.09,H6OH08315,D000626,0.0,0.0,0.0,0.025058374736868273,0.0,0.0
"Gonzalez, Vicente",Democrat,House,0,0,0,1000,0,0,1000,288362.0,H6TX15162,G000581,0.0,0.0,0.0,0.0034678633106997453,0.0,0.0
"Kilmer, Derek",Democrat,House,0,0,0,2500,0,8000,10500,1043652.0,H2WA06129,K000381,0.0,0.0,0.0,0.0023954344934901672,0.0,0.007665390379168535
"Carney, John",Democrat,House,0,0,0,2500,0,3000,5500,189150.0,H0DE01017,C001083,0.0,0.0,0.0,0.013217023526301877,0.0,0.01586042823156225
"DelBene, Suzan",Democrat,House,0,0,0,3000,0,7500,10500,888575.95,H0WA08046,D000617,0.0,0.0,0.0,0.0033761886083007314,0.0,0.008440471520751829
"Lowenthal, Alan",Democrat,House,0,0,0,1000,0,0,1000,436603.22,H2CA00104,L000579,0.0,0.0,0.0,0.0022904091270788155,0.0,0.0
"Takai, Mark",Democrat,House,0,0,0,0,1000,3000,4000,527614.48,H4HI01134,T000473,0.0,0.0,0.0,0.0,0.001895323267094565,0.005685969801283695
"Blumenthal, Richard",Democrat,Senate,0,0,0,0,0,9000,9000,1698372.0,S0CT00177,B001277,0.0,0.0,0.0,0.0,0.0,0.005299192403077771
"Peters, Scott",Democrat,House,0,0,0,0,0,11000,11000,1526653.33,H2CA52089,P000608,0.0,0.0,0.0,0.0,0.0,0.0072053031188161094
"Bera, Ami",Democrat,House,0,0,0,0,0,14500,14500,1406340.82,H0CA03078,B001287,0.0,0.0,0.0,0.0,0.0,0.010310445230481186
"Leahy, Patrick",Democrat,Senate,0,0,0,0,0,6500,6500,1298473.0,S4VT00017,L000174,0.0,0.0,0.0,0.0,0.0,0.005005879983642324
"Rice, Kathleen",Democrat,House,0,0,0,0,0,7500,7500,598540.31,H4NY04075,R000602,0.0,0.0,0.0,0.0,0.0,0.012530484371219707
"Smith, Adam",Democrat,House,0,0,0,0,0,7500,7500,640600.0,H6WA09025,S000510,0.0,0.0,0.0,0.0,0.0,0.011707773961910709
"Pascrell, Bill Jr",Democrat,House,0,0,0,0,0,7500,7500,952078.2,H6NJ08118,P000096,0.0,0.0,0.0,0.0,0.0,0.007877504179803718
"Slaughter, Louise M",Democrat,House,0,0,0,0,0,7000,7000,709207.36,H6NY03031,S000480,0.0,0.0,0.0,0.0,0.0,0.009870173936153174
"Esty, Elizabeth",Democrat,House,0,0,0,0,0,6000,6000,639953.89,H2CT05131,E000293,0.0,0.0,0.0,0.0,0.0,0.009375675488119933
"Aguilar, Pete",Democrat,House,0,0,0,0,0,5000,5000,1124135.02,H2CA31125,A000371,0.0,0.0,0.0,0.0,0.0,0.004447864278794553
"Ruiz, Raul",Democrat,House,0,0,0,0,0,5000,5000,1088550.58,H2CA36439,R000599,0.0,0.0,0.0,0.0,0.0,0.004593263824268046
"Garamendi, John",Democrat,House,0,0,0,0,0,7000,7000,634307.37,H0CA10149,G000559,0.0,0.0,0.0,0.0,0.0,0.011035659257750702
"Hanna, Richard",Republican,House,0,0,0,0,0,5000,5000,264421.63,H8NY24066,H001051,0.0,0.0,0.0,0.0,0.0,0.018909194380202558
"Brown, Corrine",Democrat,House,0,0,0,0,0,5000,5000,5000.0,S0FL00403,B000911,0.0,0.0,0.0,0.0,0.0,1.0
"Langevin, Jim",Democrat,House,0,0,0,0,0,4000,4000,513310.0,H0RI02139,L000559,0.0,0.0,0.0,0.0,0.0,0.007792561999571409
"Nadler, Jerrold",Democrat,House,0,0,0,0,0,3500,3500,528820.03,H2NY17071,N000002,0.0,0.0,0.0,0.0,0.0,0.006618508758074084
"Waters, Maxine",Democrat,House,0,0,0,0,0,3500,3500,509750.0,H4CA23011,W000187,0.0,0.0,0.0,0.0,0.0,0.006866110838646395
"Foster, Bill",Democrat,House,0,0,0,0,0,3000,3000,761100.0,H8IL14067,F000454,0.0,0.0,0.0,0.0,0.0,0.003941663381947182
"DeFazio, Peter",Democrat,House,0,0,0,0,0,4000,4000,866223.95,H6OR04047,D000191,0.0,0.0,0.0,0.0,0.0,0.004617743483079636
"Speier, Jackie",Democrat,House,0,0,0,0,0,3000,3000,360754.7,H8CA12171,S001175,0.0,0.0,0.0,0.0,0.0,0.008315899973028763
"Capuano, Michael E",Democrat,House,0,0,0,0,0,3000,3000,522850.0,H8MA08071,C001037,0.0,0.0,0.0,0.0,0.0,0.005737783303050588
"Duckworth, Tammy",Democrat,House,0,0,0,0,0,2000,2000,2000.0,H6IL06141,D000622,0.0,0.0,0.0,0.0,0.0,1.0
"Schatz, Brian",Democrat,Senate,0,0,0,0,0,2500,2500,1556328.0,S4HI00136,S001194,0.0,0.0,0.0,0.0,0.0,0.001606345192016079
"Frankel, Lois J",Democrat,House,0,0,0,0,0,2000,2000,570498.9,H2FL14053,F000462,0.0,0.0,0.0,0.0,0.0,0.003505703516693897
"Matsui, Doris",Democrat,House,0,0,0,0,0,8000,8000,820479.5,H6CA05195,M001163,0.0,0.0,0.0,0.0,0.0,0.009750395957485836
"Lowey, Nita M",Democrat,House,0,0,0,0,0,5500,5500,471950.0,H8NY20056,L000480,0.0,0.0,0.0,0.0,0.0,0.0116537768831444
"Swalwell, Eric",Democrat,House,0,0,0,0,0,2000,2000,803172.37,H2CA15094,S001193,0.0,0.0,0.0,0.0,0.0,0.0024901255007066542
"Collins, Susan M",Republican,Senate,0,0,0,0,0,2000,2000,2000.0,S6ME00159,C001035,0.0,0.0,0.0,0.0,0.0,1.0
"Hirono, Mazie K",Democrat,Senate,0,0,0,0,0,2000,2000,2000.0,H6HI02251,H001042,0.0,0.0,0.0,0.0,0.0,1.0
"Gallego, Ruben",Democrat,House,0,0,0,0,0,2000,2000,519361.49,H4AZ07043,G000574,0.0,0.0,0.0,0.0,0.0,0.0038508823594140566
"Titus, Dina",Democrat,House,0,0,0,0,0,1500,1500,511824.42,H8NV03036,T000468,0.0,0.0,0.0,0.0,0.0,0.0029306925214705464
"Gabbard, Tulsi",Democrat,House,0,0,0,0,0,1000,1000,477073.81,H2HI02508,G000571,0.0,0.0,0.0,0.0,0.0,0.002096111710680576
"Craig, Angie",Democrat,House,0,0,0,0,0,1000,1000,808462.86,H6MN02131,C001119,0.0,0.0,0.0,0.0,0.0,0.0012369151997903775
"King, Angus",Independent,Senate,0,0,0,0,0,1000,1000,1000.0,S2ME00109,K000383,0.0,0.0,0.0,0.0,0.0,1.0
"Cohen, Steve",Democrat,House,0,0,0,0,0,1000,1000,442731.87,H6TN09068,C001068,0.0,0.0,0.0,0.0,0.0,0.002258703445044514
"McDermott, Jim",Democrat,House,0,0,0,0,0,1000,1000,167700.0,H8WA07132,M000404,0.0,0.0,0.0,0.0,0.0,0.005963029218843173
"Schiff, Adam",Democrat,House,0,0,0,0,0,1000,1000,444170.0,H0CA27085,S001150,0.0,0.0,0.0,0.0,0.0,0.0022513902334691674
"Reid, Harry",Democrat,Senate,0,0,0,0,0,1000,1000,1000.0,S6NV00028,R000146,0.0,0.0,0.0,0.0,0.0,1.0
"Davis, Susan",Democrat,House,0,0,0,0,0,1000,1000,331283.33,H0CA49055,D000598,0.0,0.0,0.0,0.0,0.0,0.003018564200015739
"Cicilline, David",Democrat,House,0,0,0,0,0,1000,1000,426195.0,H0RI01073,C001084,0.0,0.0,0.0,0.0,0.0,0.0023463438097584438
"Feinstein, Dianne",Democrat,Senate,0,0,0,0,0,1000,1000,1000.0,S0CA00199,F000062,0.0,0.0,0.0,0.0,0.0,1.0
"Eshoo, Anna",Democrat,House,0,0,0,0,0,1000,1000,655492.0,H8CA12098,E000215,0.0,0.0,0.0,0.0,0.0,0.0015255716316903943
"Nelson, Bill",Democrat,Senate,0,0,0,0,0,1000,1000,1000.0,S8FL00166,N000032,0.0,0.0,0.0,0.0,0.0,1.0
