Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Joyce, David P",0,0,0.4,0.0,0.0,0.6,0.0,0.0
"Pawlenty, Tim",0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"Frost, Robert",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Wenstrup, Brad",0,0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.7272727272727273,0.0,0.045454545454545456
"Cramer, Kevin",0,0,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.7428571428571429,0.0,0.0
"Harper, Gregg",0,0,0.026041666666666668,0.3125,0.3229166666666667,0.265625,0.0,0.07291666666666667
"Salmon, Matt",0,0,0.11904761904761904,0.19047619047619047,0.21428571428571427,0.47619047619047616,0.0,0.0
"Clay, William L Jr",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Halvorson, Deborah",0,0,0.0,0.3492063492063492,0.4126984126984127,0.0,0.03968253968253968,0.1984126984126984
"Hare, Phil",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Carnahan, Russ",0,0,0.0,0.4444444444444444,0.5,0.0,0.0,0.05555555555555555
"Davis, Danny K",0,0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111
"Clyburn, James E",0,0,0.0,0.3719542435304352,0.48373564012715553,0.04268327384775486,0.0,0.10162684249465442
"Butterfield, G K",0,0,0.0,0.4233128834355828,0.5276073619631901,0.0,0.0,0.049079754601226995
"Bond, Christopher ""Kit""",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Green, Gene",0,0,0.0,0.12300046591085573,0.3520733033079671,0.48454728995185586,0.0,0.04037894082932132
"Rush, Bobby L",0,0,0.0,0.38271604938271603,0.49382716049382713,0.0,0.0,0.12345679012345678
"Conrad, Kent",0,0,0.0,0.48,0.48,0.04,0.0,0.0
"Inouye, Daniel K",0,0,0.0,0.13846153846153847,0.36923076923076925,0.12307692307692308,0.0,0.36923076923076925
"Levin, Sander",0,0,0.0,0.3560371517027864,0.32507739938080493,0.12280701754385964,0.0,0.19607843137254902
"Graham, Lindsey",0,0,0.0,0.4358974358974359,0.49572649572649574,0.017094017094017096,0.0,0.05128205128205128
"Rangel, Charles B",0,0,0.0,0.19148936170212766,0.2765957446808511,0.0851063829787234,0.0,0.44680851063829785
"Thompson, Bennie G",0,0,0.0,0.39285714285714285,0.42063492063492064,0.07539682539682539,0.0,0.1111111111111111
"Hill, Baron",0,0,0.0,0.26373626373626374,0.5054945054945055,0.0989010989010989,0.0,0.13186813186813187
"Landrieu, Mary L",0,0,0.0,0.24561403508771928,0.4093567251461988,0.3216374269005848,0.0,0.023391812865497075
"Neal, Richard E",0,0,0.0,0.38526912181303113,0.3342776203966006,0.05099150141643059,0.0028328611898017,0.22662889518413598
"Lucas, Frank D",0,0,0.0,0.07368421052631578,0.11052631578947368,0.7421052631578947,0.010526315789473684,0.06315789473684211
"Pryor, Mark",0,0,0.0,0.3467741935483871,0.4435483870967742,0.1774193548387097,0.0,0.03225806451612903
"Shuler, Heath",0,0,0.0,0.3392857142857143,0.3392857142857143,0.0,0.0,0.32142857142857145
"Bean, Melissa",0,0,0.0,0.24074074074074073,0.24074074074074073,0.0,0.0,0.5185185185185185
"Warner, Mark",0,0,0.0,0.32,0.48,0.0,0.0,0.2
"Arcuri, Mike",0,0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.7894736842105263
"Space, Zack",0,0,0.0,0.39375,0.54375,0.0,0.0,0.0625
"Murphy, Scott",0,0,0.0,0.24561403508771928,0.3157894736842105,0.21052631578947367,0.0,0.22807017543859648
"Meeks, Gregory W",0,0,0.0,0.07142857142857142,0.23809523809523808,0.16666666666666666,0.0,0.5238095238095238
"Schauer, Mark",0,0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.16666666666666666
"Allen, Jason",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Stupak, Bart",0,0,0.0,0.40625,0.46875,0.0,0.0,0.125
"Kilpatrick, Carolyn Cheeks",0,0,0.0,0.35,0.35,0.0,0.0,0.3
"Huizenga, Bill",0,0,0.0,0.35398230088495575,0.35398230088495575,0.22123893805309736,0.0,0.07079646017699115
"Rogers, Mike",0,0,0.0,0.18699186991869918,0.23577235772357724,0.4634146341463415,0.0,0.11382113821138211
"Obey, David R",0,0,0.0,0.43185689948892675,0.46592844974446335,0.0,0.0,0.10221465076660988
"McCain, John",0,0,0.0,0.3333333333333333,0.35648148148148145,0.2175925925925926,0.0,0.09259259259259259
"Bennet, Michael",0,0,0.0,0.2753623188405797,0.357487922705314,0.21256038647342995,0.028985507246376812,0.12560386473429952
